id,id_segmento,nome_veiculo,cod_ibge,pais,id_fonte,jornalismo,id_regiao_metropolitana
9606,4,RADIO INGAMAR LTDA,4114807,Brasil,8,1,11
8171,5,FUNDACAO EDUCACIONAL COMENDADOR AVELAR PEREIRA DE ALENCAR,3140001,Brasil,8,1,11
7611,4,RADIO MARIANA LTDA,3140001,Brasil,8,1,11
10215,5,TV EDUCATIVA BARRA LESTE S/C LTDA,3302700,Brasil,8,1,8
12237,4,RADIO CLUBE DE MARILIA LTDA,3529005,Brasil,8,1,11
11699,4,RADIO DIARIO FM DE MARILIA LTDA,3529005,Brasil,8,1,11
11685,4,RADIO DIRCEU DE MARILIA LTDA,3529005,Brasil,8,1,11
11650,4,RADIO ITAIPU DE MARILIA LTDA,3529005,Brasil,8,1,11
11595,4,RADIO PARANDA LTDA,3529005,Brasil,8,1,11
9958,5,ESTACAO RETRANSMISSORA DE TELEVISAO SARANDI LTDA,4115200,Brasil,8,1,11
9767,4,FREQUENCIAL EMPREENDIMENTOS DE COMUNICACAO LTDA,4115200,Brasil,8,1,11
9763,4,FUNDACAO ANTONIO BARBARA,4115200,Brasil,8,1,11
9883,5,FUNDACAO ANTONIO BARBARA,4115200,Brasil,8,1,11
9759,4,FUNDACAO CESUMAR,4115200,Brasil,8,1,11
10004,5,FUNDACAO CESUMAR,4115200,Brasil,8,1,11
9824,5,FUNDACAO CULTURAL NOSSA SENHORA DE LOURDES DE MARINGA,4115200,Brasil,8,1,11
9746,4,FUNDACAO UNIVERSIDADE ESTADUAL DE MARINGA,4115200,Brasil,8,1,11
9962,5,LIFE COMUNICACOES LTDA.,4115200,Brasil,8,1,11
9734,4,NOVA FREQUENCIA LTDA,4115200,Brasil,8,1,11
9704,4,RADIO ATALAIA DE MARINGA LTDA - ME,4115200,Brasil,8,1,11
9688,4,RADIO CIDADE CANCAO FM LTDA,4115200,Brasil,8,1,11
9660,4,RADIO CULTURA DE MARINGA LTDA,4115200,Brasil,8,1,11
9621,4,RADIO FM INDEPENDENCIA-MARINGA LTDA,4115200,Brasil,8,1,11
9600,4,RADIO JORNAL FM LTDA,4115200,Brasil,8,1,11
9592,4,RADIO MARINGA FM LTDA,4115200,Brasil,8,1,11
9586,4,RADIO NAUTICA FM LTDA,4115200,Brasil,8,1,11
9822,5,TELEVISAO CULTURA DE MARINGA LIMITADA,4115200,Brasil,8,1,11
9989,5,TELEVISAO ICARAI LTDA,4115200,Brasil,8,1,11
9511,4,"THOMAZELLA, PAVAN & CIA LTDA",4115200,Brasil,8,1,11
9220,4,EMPRESA DE COMUNICACÃO CORREIO LTDA,2509156,Brasil,8,1,11
9868,4,RADIO CRISTAL LTDA,4115408,Brasil,8,1,11
8030,4,FUNDACAO EDUCATIVA E CULTURAL DE MARTINHO CAMPOS,3140506,Brasil,8,1,11
11948,4,CARMANHAES & FERREIRA - COMUNICACOES LTDA,3529203,Brasil,8,1,11
11552,4,RADIO TUIUTI LTDA,3529203,Brasil,8,1,11
10287,4,FUNDACAO 'VIDA',2407401,Brasil,8,1,11
6729,4,AJURICABA COMUNICACOES LTDA,2308005,Brasil,8,1,11
6642,4,RADIO DRAGAO DO NORTE LTDA,2308005,Brasil,8,1,11
6214,4,SAUIPE COMUNICACAO LTDA,2921005,Brasil,8,1,11
12024,5,FUNDACAO EDUCATIVA E CULTURAL JULIUS AUGUST MARISCHEN,3529302,Brasil,8,1,11
12331,5,ORGANIZACAO RADIO E TELEVISAO EDUC MATONENSE LTDA,3529302,Brasil,8,1,11
11770,4,RADIO ABSOLUTA FM LTDA,3529302,Brasil,8,1,11
11610,4,RADIO NOTÍCIAS BRASILEIRAS LTDA,3529302,Brasil,8,1,11
11568,4,RADIO SAUDADES FM LTDA,3529302,Brasil,8,1,11
9591,4,RADIO MATELANDIA LTDA,4115606,Brasil,8,1,11
9788,4,CATAIA FM LTDA,4115705,Brasil,8,1,11
8095,4,DIAS & NOVATO COMUNICACOES LTDA,3141009,Brasil,8,1,11
8855,5,AGROPECUARIA DO CACHIMBO SA,5105606,Brasil,8,1,11
8839,5,SISTEMA OURO MINAS DE RADIODIFUSAO LTDA,5105606,Brasil,8,1,11
8845,4,SOCIEDADE RADIO EDUCADORA DE CUIABA LTDA,5105606,Brasil,8,1,11
8833,5,TUPI COMUNICACOES LTDA,5105606,Brasil,8,1,11
6129,4,RADIO GUARANOPOLIS LTDA,1302900,Brasil,8,1,11
6125,4,REDE AMAZONENSE DE COMUNICACAO LTDA,1302900,Brasil,8,1,11
8221,4,SISTEMA RADIODIFUSAO DE SERTAOZINHO LTDA,3141306,Brasil,8,1,11
6239,4,RADIO PLANALTO DE MEDEIROS NETO LTDA,2921104,Brasil,8,1,11
9793,5,ASSOCIACAO COMUNITARIA CULTURAL E EDUCATIVA MEDIANEIRA S/C,4115804,Brasil,8,1,11
9693,4,RADIO CAMPOS DOURADOS FM LTDA.,4115804,Brasil,8,1,11
9873,4,RADIO FM MEDIANEIRA LTDA,4115804,Brasil,8,1,11
9607,4,RADIO INDEPENDENCIA DE MEDIANEIRA LTDA,4115804,Brasil,8,1,11
9605,4,RADIO INTEGRACAO CIDADE DE MEDIANEIRA FM LTDA,4115804,Brasil,8,1,11
7963,4,MEDINA FM LTDA,3141405,Brasil,8,1,11
9419,4,RADIO TAPUIO LTDA,2206209,Brasil,8,1,11
6440,4,MIGUEL CALMON FM LTDA,2921203,Brasil,8,1,11
11548,4,RADIO VALE DO RIO GRANDE LTDA,3529708,Brasil,8,1,11
7029,4,RADIO SERRA DA MESA LTDA,5213087,Brasil,8,1,11
8316,4,RADIO BOM SUCESSO LTDA,3141801,Brasil,8,1,11
7607,4,RADIO MINDURI FM LTDA,3141900,Brasil,8,1,11
7221,4,RADIO ELDORADO DE MINEIROS LTDA,5213103,Brasil,8,1,11
7024,4,RADIO VERDE VALE DO ARAGUAIA LTDA,5213103,Brasil,8,1,11
10202,4,RADIO PRINCESINHA DO NORTE LTDA,3303005,Brasil,8,1,11
8488,4,RADIO CULTURA MIRACEMA DO NORTE LTDA,1713205,Brasil,8,1,11
10587,4,RADIO FM MIRAGUAI LTDA,4312302,Brasil,8,1,11
7606,4,RADIO MIRAI FM STEREO LTDA,3142205,Brasil,8,1,11
8634,5,FUNDACAO BRADESCO,5005608,Brasil,8,1,11
9285,4,RADIO MIRANDIBA FM LTDA,2609303,Brasil,8,1,11
11725,4,RADIO CLUBE DE MIRANDOPOLIS LTDA,3530102,Brasil,8,1,11
10375,4,JUBIABA RADIODIFUSAO LTDA,1101302,Brasil,8,1,11
11934,4,EMISSORAS DIARIO DA REGIÃO LTDA,3530300,Brasil,8,1,11
12247,4,RADIO DIFUSORA DE MIRASSOL LTDA,3530300,Brasil,8,1,11
8866,4,RADIO DIFUSORA DE MIRASSOL D'OESTE LTDA,5105622,Brasil,8,1,11
11782,4,R & V COMUNICACAO LTDA,3530508,Brasil,8,1,11
12402,4,RADIO CLUBE DE MOCOCA LTDA,3530508,Brasil,8,1,11
11487,5,SOCIEDADE DIRETA DE COMUNICACOES LTDA,3530508,Brasil,8,1,11
11323,4,RADIO MODELO LTDA,4210902,Brasil,8,1,11
11882,5,FUNDACAO JAYR MARIANO SANZONE,3530607,Brasil,8,1,5
11715,4,RADIO CRUZ DE MALTA LTDA,3530607,Brasil,8,1,5
12038,5,RADIO E TELEVISAO DIARIO DE MOGI LTDA,3530607,Brasil,8,1,5
11580,4,RADIO PROGRESSO LTDA,3530607,Brasil,8,1,5
11535,4,RECC RADIODIFUSÃO E COMUNICACAO LTDA,3530607,Brasil,8,1,5
11460,5,TRANS TV RADIODIFUSAO LTDA,3530607,Brasil,8,1,5
11679,4,RADIO E TV VALE DO MOGI GUACU LTDA,3530706,Brasil,8,1,11
12379,5,RADIO E TV VALE DO MOGI GUACU LTDA,3530706,Brasil,8,1,11
11669,4,RADIO FM CIDADE DE MOJI-GUACU LTDA,3530706,Brasil,8,1,11
11746,4,RADIO CHAMONIX LTDA,3530805,Brasil,8,1,11
11738,4,RADIO CIDADE DE MOJI MIRIM LTDA,3530805,Brasil,8,1,11
11706,4,RADIO CULTURA DE MOGI MIRIM LTDA,3530805,Brasil,8,1,11
11692,4,RADIO DIFUSORA DE MOGI GUACU LTDA,3530805,Brasil,8,1,11
11519,5,SEC-SOCIEDADE EDUCADORA DE COMUNICACOES LTDA,3530805,Brasil,8,1,11
6637,4,RADIO FM BANABUIU LTDA,2308500,Brasil,8,1,11
6779,4,RADIO SERTOES DE MOMBACA LTDA,2308500,Brasil,8,1,11
7332,4,RADIO ALVORADA LTDA,2106904,Brasil,8,1,11
11039,4,RADIO PORTO FELIZ LTDA,4211009,Brasil,8,1,11
12431,5,SOCIEDADE CULT. DE TELEV.EDUCAT.DESEMB.JOSE AUGUSTO DE LIMA,3531100,Brasil,8,1,11
8542,4,RADIO CENTRAL DO TRIANGULO MINEIRO LTDA,3142809,Brasil,8,1,11
11940,4,CULTURA FM RADIODIFUSAO LTDA,3531308,Brasil,8,1,11
11922,4,ENERGIA FM DE MONTE ALTO LTDA,3531308,Brasil,8,1,11
11705,4,RADIO CULTURA DE MONTE ALTO LTDA,3531308,Brasil,8,1,11
12160,4,SOBRAL & MAYRINK LTDA,3531308,Brasil,8,1,11
12282,4,RADIO PRINCESA MONTE AZUL LTDA,3531506,Brasil,8,1,11
12296,4,S.P. COMUNICACOES & PUBLICIDADE LTDA.,3531506,Brasil,8,1,11
8029,4,FUNDACAO EDUCATIVA E CULTURAL DE MONTE BELO,3143005,Brasil,8,1,11
8107,5,ASSOCIACAO TV COMUNITARIA E EDUCATIVA DE MONTE CARMELO,3143104,Brasil,8,1,11
7666,4,RADIO CULTURA DE MONTE CARMELO LTDA,3143104,Brasil,8,1,11
6540,4,RADIO PIQUARACA LTDA,2921500,Brasil,8,1,11
8689,4,FUNDACAO CHARITAS,3143203,Brasil,8,1,11
8567,4,FUTURA FM MINAS CIDADE DE MONTE SANTO LTDA,3143203,Brasil,8,1,11
8532,4,SOCIEDADE MONTESIONENSE DE RADIODIFUSAO LTDA,3143401,Brasil,8,1,11
9235,4,RADIO SANTA MARIA LTDA,2509701,Brasil,8,1,11
9125,4,SISTEMA LBC DE COMUNICACAO LTDA,2509701,Brasil,8,1,11
7749,5,FUNDACAO MUNICIPAL DE ARTES DE MONTENEGRO,4312401,Brasil,8,1,3
7954,4,RADIO AMERICA DO RIO GRANDE DO SUL LTDA,4312401,Brasil,8,1,3
7748,4,RADIO EDITORA PICOS LTDA,4312401,Brasil,8,1,3
8371,5,ASSOCIACAO CULTURAL ALCOBACA,3143302,Brasil,8,1,11
8075,4,FUND. DE APOIO AO DESENV. DO ENSINO SUP. DO NORTE DE MINAS,3143302,Brasil,8,1,11
8133,5,INTERVISAO EMISSORAS DE RADIO E TELEVISAO LTDA,3143302,Brasil,8,1,11
8215,4,RADIO EDUCADORA DE MONTES CLAROS LTDA,3143302,Brasil,8,1,11
7603,4,RADIO MONTES CLAROS LTDA,3143302,Brasil,8,1,11
7579,4,RADIO SAO FRANCISCO LTDA,3143302,Brasil,8,1,11
7563,4,RADIO TERRA DE MONTES CLAROS LTDA,3143302,Brasil,8,1,11
7504,4,SISTEMA RADIO NORTE LTDA,3143302,Brasil,8,1,11
7007,4,TELECOMUNICACOES FORMOSO LTDA,5213756,Brasil,8,1,11
6620,4,RADIO LIBERAL DE MORADA NOVA LTDA,2308708,Brasil,8,1,11
6594,4,RADIO UIRAPURU DE MORADA NOVA LTDA,2308708,Brasil,8,1,11
8702,4,REDE NOVA FM DE RADIODIFUSAO LTDA,3143500,Brasil,8,1,11
9619,4,RADIO FM VALE DO NOROESTE LTDA,4116109,Brasil,8,1,11
7042,4,RADIO INTEGRACAO FM LTDA,5213806,Brasil,8,1,11
7226,4,RADIO MORRINHOS LTDA,5213806,Brasil,8,1,11
6593,4,RADIO UNIVERSAL DE MORRINHOS LTDA,2308906,Brasil,8,1,11
7009,5,SOCIEDADE DE TELEVISAO CULTURAL E EDUCATIVA DE MORRINHOS S/C,5213806,Brasil,8,1,11
11760,4,RADIO ANHANGUERA DE MORRO AGUDO LTDA,3531902,Brasil,8,1,11
12283,4,RADIO REPUBLICA DE MORRO AGUDO LTDA,3531902,Brasil,8,1,11
11390,4,SOCIEDADE RADIO FUMACENSE LTDA,4211207,Brasil,8,1,11
6294,4,RADIO FERRO DOIDO DE MORRO DO CHAPEU LTDA,2921708,Brasil,8,1,11
6244,4,RADIO OCEANICA FM LTDA,2921708,Brasil,8,1,11
10276,4,FUNDACAO SANTA LUZIA DE MOSSORO,2408003,Brasil,8,1,11
10274,4,FUNDACAO SOCIO-EDUCAT.DO RIO GRANDE DO NORTE,2408003,Brasil,8,1,11
10272,5,FUNDACAO VINGT ROSADO,2408003,Brasil,8,1,11
10332,4,MOSSORO RADIO SOCIEDADE LTDA,2408003,Brasil,8,1,11
10250,4,RADIO DIFUSORA DE MOSSORO SA,2408003,Brasil,8,1,11
10245,4,RADIO GAZETA DO OESTE LTDA,2408003,Brasil,8,1,11
10312,4,RADIO LIBERTADORA MOSSOROENSE LTDA,2408003,Brasil,8,1,11
10239,4,RADIO RESISTENCIA DE MOSSORO LTDA,2408003,Brasil,8,1,11
10237,4,RADIO TCM LTDA - EPP,2408003,Brasil,8,1,11
10234,5,RTV DE MOSSORO RETRANSMISSAO E REPETICAO DE TELEVISAO LTDA,2408003,Brasil,8,1,11
10917,4,RADIO MOSTARDAS LTDA,4312500,Brasil,8,1,11
9001,4,M. N. CARVALHO & CIA LTDA. ME,1504901,Brasil,8,1,11
6280,4,RADIO FM MUCURIENSE LTDA,2922003,Brasil,8,1,11
8596,4,RADIO MUNDO NOVO FM LTDA,5005681,Brasil,8,1,11
8534,5,CLUBE TV DE MURIAE,3143906,Brasil,8,1,11
8159,5,FUNDACAO CRISTIANO VARELLA,3143906,Brasil,8,1,11
8297,4,FUNDACAO CRISTIANO VARELLA,3143906,Brasil,8,1,11
7997,4,FUNDACAO PADRE ENIO MARTIN - FUENIO,3143906,Brasil,8,1,11
8217,4,RADIO SOCIEDADE MURIAE LTDA,3143906,Brasil,8,1,11
8530,4,SISTEMA CIDADE FM LTDA,3143906,Brasil,8,1,11
6207,4,SOCIEDADE EMISSORA RADIOVOX LTDA,2922300,Brasil,8,1,11
6247,4,RADIO MUTUIPE FM LTDA,2922409,Brasil,8,1,11
8182,5,CLUBE DE TELEVISAO DE MUZAMBINHO,3144102,Brasil,8,1,11
7977,4,GO'EL LTDA,3144102,Brasil,8,1,11
7489,5,SOCIEDADE DOM BOSCO DE COMUNICACAO MUZAMBINHO,3144102,Brasil,8,1,11
7477,4,SOCIEDADE RADIO RURAL MUZAMBINHO LTDA,3144102,Brasil,8,1,11
8077,4,FM NANUQUE LTDA,3144300,Brasil,8,1,11
8153,5,FUNDACAO TRES FRONTEIRAS,3144300,Brasil,8,1,11
8507,5,RADIO SOCIEDADE TRES FRONTEIRAS LTDA,3144300,Brasil,8,1,11
7479,4,SOCIEDADE RADIO DIFUSORA NANUQUE LTDA,3144300,Brasil,8,1,11
10620,4,RADIO CERES LTDA,4312658,Brasil,8,1,11
10561,4,RADIO MAGIA LTDA,4312658,Brasil,8,1,11
10289,4,DEMOCRACIA - EMPRESA JORNALISTICA E EDITORA LTDA,2408102,Brasil,8,1,11
10288,4,FM NORDESTE LTDA,2408102,Brasil,8,1,11
10286,5,FUNDACAO ANTONIO GOMES DOS SANTOS,2408102,Brasil,8,1,11
10292,5,FUNDACAO DJALMA MARINHO,2408102,Brasil,8,1,11
10331,4,FUNDACAO EURICO BERGSTEN,2408102,Brasil,8,1,11
10277,4,FUNDACAO NORTE RIO GRANDENSE DE PESQUISA E CULTURA,2408102,Brasil,8,1,11
10306,4,FUNDACAO PAZ NA TERRA,2408102,Brasil,8,1,11
10318,5,MINISTERIO DA EDUCACAO,2408102,Brasil,8,1,11
10294,5,MULTI TV COMUNICACOES LTDA,2408102,Brasil,8,1,11
10298,5,PETROLEO BRASILEIRO S A PETROBRAS,2408102,Brasil,8,1,11
10309,4,RADIO CABUGI LTDA,2408102,Brasil,8,1,11
10251,4,RADIO CULTURA DE MACAIBA LTDA,2408102,Brasil,8,1,11
10249,4,RADIO ELDORADO DE NATAL LTDA,2408102,Brasil,8,1,11
10248,4,RADIO FM CIDADE DO SOL LTDA,2408102,Brasil,8,1,11
10243,4,RADIO NATAL REIS MAGOS LTDA,2408102,Brasil,8,1,11
10241,4,RADIO PARAISO FM LTDA,2408102,Brasil,8,1,11
10240,4,RADIO POTI S A,2408102,Brasil,8,1,11
10316,4,RADIO TRAIRY LIMITADA,2408102,Brasil,8,1,11
10235,4,RIR-REDE INTEGRADA DE RADIODIFUSAO S/C LTDA,2408102,Brasil,8,1,11
10233,4,SISTEMA ASSOCIADO DE COMUNICACAO S.A.,2408102,Brasil,8,1,11
10330,5,TELEVISAO CABUGI LTDA,2408102,Brasil,8,1,11
10302,5,TELEVISAO NOVOS TEMPOS LTDA,2408102,Brasil,8,1,11
10231,4,TROPICAL COMUNICACAO LTDA,2408102,Brasil,8,1,11
10293,5,TROPICAL COMUNICACAO LTDA,2408102,Brasil,8,1,11
10295,5,TV PONTA NEGRA LTDA,2408102,Brasil,8,1,11
10329,5,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2408102,Brasil,8,1,11
10230,4,W.H.Z. EMPRESA JORNALISTICA E DE RADIODIFUSAO LTDA,2408102,Brasil,8,1,11
10157,5,CLUBE DE TELEVISAO DE NATIVIDADE,3303104,Brasil,8,1,11
10178,5,DEPARTAMENTO DE SERVICO DE TELEVISAO,3303104,Brasil,8,1,11
8640,4,EMPRESA DE RADIODIFUSAO KARANDA LTDA,5005707,Brasil,8,1,11
8705,4,RADIO CULTURA DE NAVIRAI LTDA,5005707,Brasil,8,1,11
9291,4,RADIO FM NAZARE LTDA,2609501,Brasil,8,1,11
8064,5,FUNDACAO CULTURAL E EDUCACIONAL DE NEPOMUCENO,3144607,Brasil,8,1,11
7674,4,RADIO CLUBE NEPOMUCENO LTDA,3144607,Brasil,8,1,11
7059,4,RADIO BRITTO LTDA,5214507,Brasil,8,1,11
7021,4,REDE ELLO BRASIL DE COMUNICACAO LTDA,5214507,Brasil,8,1,11
11949,4,CANADA RADIOFUSAO LTDA,3532504,Brasil,8,1,11
11639,4,RADIO JORNAL DE NHANDEARA LTDA,3532603,Brasil,8,1,11
7267,5,COMPANHIA NIQUEL TOCANTINS,5214606,Brasil,8,1,11
7268,5,EMPRESA DE DESENVOLVIMENTO DE RECURSOS MINERAIS CODEMIN S/A,5214606,Brasil,8,1,11
7047,4,RADIO FM NIQUELANDIA LTDA,5214606,Brasil,8,1,11
7225,4,RADIO MANTIQUEIRA LTDA,5214606,Brasil,8,1,11
10188,4,EMPRESA FLUMINENSE DE COMUNICACAO LTDA,3303302,Brasil,8,1,8
10098,5,FUNDACAO VILA REAL,3303302,Brasil,8,1,8
10096,5,NICTV-SOCIEDADE DE TELEVISAO EDUCATIVA S/C LTDA,3303302,Brasil,8,1,8
10086,4,RADIO ALTEROSA DE CALCADO LTDA,3303302,Brasil,8,1,8
10172,4,RADIO FM MANIA LTDA,3303302,Brasil,8,1,8
10040,4,RADIO SOLIMOES LTDA,3303302,Brasil,8,1,8
10030,4,SISTEMA CENTRO SUL DE COMUNICACAO LTDA,3303302,Brasil,8,1,8
10020,4,TELEVISAO OURO VERDE LTDA,3303302,Brasil,8,1,8
8772,4,RADIO NOBRES FM LTDA,5105903,Brasil,8,1,11
10546,4,RADIO NONOAI LTDA,4312708,Brasil,8,1,11
8867,4,RADIO DIFUSORA DE NORTELANDIA LTDA,5106000,Brasil,8,1,11
8740,4,RADIO FM SERTANEJA LTDA,2804508,Brasil,8,1,11
8706,4,RADIO DIFUSORA CACIQUE LTDA,5006200,Brasil,8,1,11
8604,4,RADIO EXCELSIOR LTDA,5006200,Brasil,8,1,11
9684,4,RADIO CLUB DE NOVA AURORA LTDA,4116703,Brasil,8,1,11
9680,4,RADIO CLUBE FM DE NOVA AURORA LTDA,4116703,Brasil,8,1,11
10490,4,SISTEMA BRESCIA DE RADIODIFUSAO LTDA,4313003,Brasil,8,1,11
10291,4,AGRESTE COMUNICACOES LTDA,2408300,Brasil,8,1,11
10333,4,RADIO CURIMATAU DE NOVA CRUZ LTDA,2408300,Brasil,8,1,11
8087,4,EMPRESA DE RADIODIFUSAO ELECTRA VOX FM LTDA,3144706,Brasil,8,1,11
7530,4,SISTEMA ALFA DE COMUNICACAO LTDA,3144706,Brasil,8,1,11
9626,4,RADIO FM ESPERANCA LTDA,4116901,Brasil,8,1,11
9560,4,RADIO SOCIEDADE NOVA ESPERANCA LTDA,4116901,Brasil,8,1,11
10136,5,CANAL E TRANSMISSOES INTERTV LTDA,3303401,Brasil,8,1,11
10081,4,RADIO CALEDONIA LTDA,3303401,Brasil,8,1,11
10060,4,RADIO JORNAL GAZETA DE NOVA FRIBURGO LTDA,3303401,Brasil,8,1,11
10041,4,RADIO SOCIEDADE DE FRIBURGO LTDA,3303401,Brasil,8,1,11
10110,4,FUNDACAO DE IRMAOS BENEFICENTES CRISTAOS,3303500,Brasil,8,1,8
7699,4,RADIO AURILANDIA LTDA,3144805,Brasil,8,1,9
9942,4,RADIO PONTAL DE NOVA LONDRINA LTDA,4117107,Brasil,8,1,11
8820,4,EMPRESA MUTUM DE COMUNICACOES LTDA,5106224,Brasil,8,1,11
8911,5,EMPRESA MUTUM DE COMUNICACOES LTDA,5106224,Brasil,8,1,11
8921,5,TORRES COMUNICACOES LTDA,5106224,Brasil,8,1,11
10573,4,RADIO IMPERIAL FM LTDA,4313201,Brasil,8,1,11
10969,5,SOCIEDADE CULTURAL E RECREATIVA ALIANCA,4313201,Brasil,8,1,11
8309,4,OLA FM SOCIEDADE LTDA,3145000,Brasil,8,1,11
7641,4,RADIO EDUCADORA FM DE PORTEIRINHA LTDA,3145059,Brasil,8,1,11
7533,4,SERRA GERAL SISTEMA DE COMUNICACAO LTDA.,3145059,Brasil,8,1,11
10785,5,MUNICÍPIO DE NOVA PRATA,4313300,Brasil,8,1,11
10590,4,RADIO FLORES LTDA,4313300,Brasil,8,1,11
10536,4,RADIO PRATA S/A,4313300,Brasil,8,1,11
10515,4,RADIO SOCIEDADE COROADOS LTDA,4313300,Brasil,8,1,11
10479,5,SOCIEDADE CULTURAL E RECREATIVA SAO JORGE,4313300,Brasil,8,1,11
6687,4,FUNDACAO SITONIO DO VALE,2309300,Brasil,8,1,11
6647,4,RADIO DIFUSORA DE NOVA RUSSAS LTDA,2309300,Brasil,8,1,11
6813,5,RADIO DIFUSORA DE NOVA RUSSAS LTDA,2309300,Brasil,8,1,11
9671,4,RADIO CRISTALINA LTDA,4117222,Brasil,8,1,11
8065,4,FUNDACAO CULTURAL E COMUNITARIA ZAGGA,3145208,Brasil,8,1,11
8329,4,RADIO DIFUSORA INDUSTRIAL DE NOVA SERRANA LTDA,3145208,Brasil,8,1,11
6977,4,PORTAL COMUNICACOES LTDA EPP,3203908,Brasil,8,1,11
6896,4,RADIO DIFUSORA VALE DO CRICARE LTDA,3203908,Brasil,8,1,11
8870,4,RADIO NOVA XAVANTINA LTDA,5106257,Brasil,8,1,11
8918,5,TELEVISAO NOVA XAVANTINA LTDA,5106257,Brasil,8,1,11
7274,5,TV COMUNITARIA NOVO GAMA S/C LTDA,5215231,Brasil,8,1,1
8141,4,ALEGRIA COMUNICACAO LTDA,4313409,Brasil,8,1,3
8212,4,FUNDACAO SINODAL DE COMUNICACAO,4313409,Brasil,8,1,3
8045,4,GRUPO EDITORIAL SINOS SA,4313409,Brasil,8,1,3
8044,4,RADIO FELICIDADE FM LTDA,4313409,Brasil,8,1,3
8340,4,RADIO PROGRESSO LTDA,4313409,Brasil,8,1,3
8009,4,RADIO VALE DO SINOS LTDA,4313409,Brasil,8,1,3
11874,4,FUNDACAO RADIO E TV EDUCATIVA ESPERANCA,3533502,Brasil,8,1,11
12306,4,SOCIEDADE RADIO NOVO HORIZONTE LTDA,3533502,Brasil,8,1,11
6596,4,RADIO TIGRE FM LTDA,2309409,Brasil,8,1,11
8932,5,TILLMANN & OLIVEIRA LTDA - ME,1505064,Brasil,8,1,11
8974,4,RADIO E TELEVISAO ATALAIA LTDA,1505106,Brasil,8,1,11
9108,5,RADIO E TELEVISAO ATALAIA LTDA,1505106,Brasil,8,1,11
9117,5,RADIO E TELEVISAO SENTINELA DA AMAZONIA LTDA,1505106,Brasil,8,1,11
8958,4,RADIO MISSOES DA AMAZONIA LTDA,1505106,Brasil,8,1,11
9473,4,FUNDACAO DOM EDILBERTO DINKELBORG - FUNDED,2207009,Brasil,8,1,11
9426,4,RADIO PRIMEIRA CAPITAL LTDA,2207009,Brasil,8,1,11
9417,4,RADIO VALE DO CANINDE LTDA,2207009,Brasil,8,1,11
6187,4,BEIJA FLOR RADIODIFUSAO LTDA,1600501,Brasil,8,1,11
6193,5,BEIJA FLOR RADIODIFUSAO LTDA,1600501,Brasil,8,1,11
11928,4,EMPRESA DE RADIODIFUSAO OLIMPIA STEREO LTDA,3533908,Brasil,8,1,11
11624,4,RADIO MENINA DE OLIMPIA FM LTDA.,3533908,Brasil,8,1,11
11623,4,RADIO MENINA LTDA,3533908,Brasil,8,1,11
11502,4,SISTEMA NOVA DIFUSORA LTDA,3533908,Brasil,8,1,11
9361,4,FUNDACAO EDUCATIVA CANAÃ DO BRASIL,2609600,Brasil,8,1,6
8481,2,OLINDA HOJE,2609600,Brasil,6,1,6
9284,4,RADIO OLINDA PERNANBUCO LTDA,2609600,Brasil,8,1,6
9370,4,RADIO TAMANDARE LTDA,2609600,Brasil,8,1,6
9258,4,VILLA DO CONDE FM LTDA,2609600,Brasil,8,1,6
7683,4,RADIO CENTRO-OESTE LTDA,3145604,Brasil,8,1,11
7523,4,SISTEMA DE COMUNICACAO VALE DAS VERTENTES S/C LTDA,3145604,Brasil,8,1,11
8366,4,SOCIEDADE RADIO OLIVEIRA LTDA,3145604,Brasil,8,1,11
11464,4,STUDIO 100 FM STEREO LTDA,3534104,Brasil,8,1,11
9087,5,MEC-MINERACAO ESPORTE CLUBE,1505304,Brasil,8,1,11
9034,5,MINERACAO RIO DO NORTE SA,1505304,Brasil,8,1,11
11833,4,ORLANDIA RADIO CLUBE LTDA,3534302,Brasil,8,1,11
11628,4,RADIO LIDERSOM FM LTDA,3534302,Brasil,8,1,11
11166,4,FUNDACAO RADIO FM LUZ E VIDA,4211702,Brasil,8,1,11
11057,4,RADIO GUARUJA FM LTDA,4211702,Brasil,8,1,11
6587,5,SISTEMA OROS DE RADIO E TELEVISAO LTDA,2309508,Brasil,8,1,11
6588,4,SISTEMA OROS DE RADIO E TELEVISAO LTDA,2309508,Brasil,8,1,11
9914,4,RADIO CANYON LTDA,4117305,Brasil,8,1,11
11688,4,RADIO DIFUSORA OESTE LTDA,3534401,Brasil,8,1,5
11973,5,TV OMEGA LTDA,3534401,Brasil,8,1,5
12030,5,TV STUDIOS DE BRASILIA LTDA,3534401,Brasil,8,1,5
11981,5,TV STUDIOS DE JAU S/A,3534401,Brasil,8,1,5
11985,5,TV STUDIOS DE RIBEIRAO PRETO LTDA,3534401,Brasil,8,1,5
12393,5,TV STUDIOS DE TEOFILO OTONI S/C LTDA,3534401,Brasil,8,1,5
12013,5,TVSBT CANAL 11 DO RIO DE JANEIRO LTDA,3534401,Brasil,8,1,5
11984,5,TVSBT CANAL 4 DE SAO PAULO S/A,3534401,Brasil,8,1,5
12210,5,TVSBT CANAL 5 DE BELEM S/A,3534401,Brasil,8,1,5
12006,5,TVSBT CANAL 5 DE PORTO ALEGRE S/A,3534401,Brasil,8,1,5
10841,4,RADIO LITORAL LTDA,4313508,Brasil,8,1,11
