ANO,UF,Município,T_ANALF15M,T_SUPER25M,ESPVIDA,MORT1,T_ENV,PIND,PMPOB,GINI,R1040,R2040,RDPC,POP,PESO65,I_ESCOLARIDADE,IDHM_E,IDHM_L,IDHM_R,IDHM
2010,22,GUADALUPE,18.79,5.02,72.65,20.3,7.85,7.18,20.89,0.5,12.59,8.79,426.79,10198,806,0.396,0.542,0.794,0.639,0.65
2010,22,GUARIBAS,34.84,2.61,67.63,35.7,4.64,43.4,59.67,0.57,26.85,20.46,162.06,4401,204,0.234,0.381,0.711,0.483,0.508
2010,22,HUGO NAPOLEÃO,32.05,5.1,71.57,23.2,8.8,30.11,46.42,0.52,18.99,13.34,214.09,3771,332,0.346,0.524,0.776,0.528,0.599
2010,22,ILHA GRANDE,26.74,4.19,67.48,36.3,8.44,22.87,48.51,0.51,13.57,9.66,221.81,8904,752,0.359,0.472,0.708,0.534,0.563
2010,22,INHUMA,27.35,4.77,71.33,23.9,9.39,23.7,40.29,0.52,16.31,11.4,263.73,14827,1394,0.336,0.56,0.772,0.562,0.624
2010,22,IPIRANGA DO PIAUÍ,22.68,3.64,70.89,25.2,9.11,16.63,36.46,0.47,10.9,8.28,261.12,9305,850,0.388,0.583,0.765,0.56,0.63
2010,22,ISAÍAS COELHO,34.79,4.05,71.0,24.9,7.88,39.39,54.14,0.79,104.9,59.63,397.98,8189,648,0.247,0.41,0.767,0.628,0.582
2010,22,ITAINÓPOLIS,37.54,2.18,68.5,32.7,10.31,28.52,41.58,0.5,15.01,11.53,237.76,11103,1145,0.228,0.401,0.725,0.545,0.541
2010,22,ITAUEIRA,27.8,3.08,68.64,32.2,9.2,21.34,36.31,0.55,18.81,12.87,321.64,10643,982,0.268,0.46,0.727,0.594,0.583
2010,22,JACOBINA DO PIAUÍ,36.3,2.03,68.45,32.9,7.08,35.64,48.89,0.52,18.86,14.46,190.04,5696,405,0.238,0.416,0.724,0.509,0.535
2010,22,JAICÓS,38.49,5.27,67.55,36.0,8.28,25.68,41.96,0.52,17.27,12.26,254.28,17985,1494,0.253,0.366,0.709,0.556,0.524
2010,22,JARDIM DO MULATO,29.59,3.33,67.68,35.5,8.98,27.14,44.64,0.51,14.3,11.19,219.06,4303,387,0.354,0.55,0.711,0.532,0.593
2010,22,JATOBÁ DO PIAUÍ,30.4,1.76,71.8,22.6,10.12,26.21,42.41,0.46,10.96,9.41,209.21,4641,471,0.241,0.442,0.78,0.525,0.566
2010,22,JERUMENHA,25.01,4.65,72.22,21.5,9.38,21.99,34.55,0.49,12.94,10.07,275.19,4372,412,0.315,0.461,0.787,0.569,0.591
