id,nome,meio,cidade,uf,estado,regiao,pais,fonte
id4678,TRIBUNA LIBERAL,Jornal,Sumaré,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4679,OI DIÁRIO,Jornal,Suzano,SP,São Paulo,Sudeste,Brasil,Secom/PR
id468,NORTE SUL,Jornal,Nova Venécia,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4680,DIARIO DE SUZANO,Jornal,Suzano,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4681,GAZETA DO POPULAR,Jornal,Suzano,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4682,UM NOVO JORNAL,Jornal,Taboão da Serra,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4683,OS MUNICIPIOS,Jornal,Taboão da Serra,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4684,SP REPORTER,Jornal,Taboão da Serra,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4685,ATUAL,Jornal,Taboão da Serra,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4686,O CIDADÃO,Jornal,Taboão da Serra,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4687,FOLHA DE TAMBAU,Jornal,Tambaú,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4688,DIARIO CIDADE,Jornal,Taquaritinga,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4689,INTEGRAÇAO,Jornal,Tatuí,SP,São Paulo,Sudeste,Brasil,Secom/PR
id469,FOLHA DO ESTADO,Jornal,Nova Venécia,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4690,O PROGRESSO DE TATUI,Jornal,Tatuí,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4691,VOZ DO VALE E REGIAO,Jornal,Taubaté,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4692,GAZETA DE TAUBATE,Jornal,Taubaté,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4693,JORNAL DA CIDADE,Jornal,Taubaté,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4694,MATERIA PRIMA,Jornal,Taubaté,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4695,JORNAL CONTATO,Jornal,Taubaté,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4696,DIARIO DE TAUBATE,Jornal,Taubaté,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4697,BOM DIA TAUBATE,Jornal,Taubaté,SP,São Paulo,Sudeste,Brasil,Secom/PR
id47,BLOG DO MARCELL MOTA,Online,Manaus,AM,Amazonas,Norte,Brasil,Secom/PR
id470,A NOTÍCIA,Jornal,Nova Venécia,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4700,A GAZETA DOS MUNICIPIOS,Jornal,Tremembé,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4701,A GAZETA DE TREMEMBE,Jornal,Tremembé,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4702,VALE TREMEMBE,Jornal,Tremembé,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4703,FOLHA DO POVO,Jornal,Tupã,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4704,DIARIO,Jornal,Tupã,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4705,IMPACTO,Jornal,Tupã,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4706,A CIDADE,Jornal,Ubatuba,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4707,TERCEIRA VISAO,Jornal,Valinhos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4709,J.B.A VALINHOS,Jornal,Valinhos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id471,TRIBUNA DO PAVÃO,Jornal,Nova Venécia,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4710,FOLHA DE VALINHOS,Jornal,Valinhos,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4711,GAZETA DE VARGEM GRANDE/ A GAZETA,Jornal,Vargem Grande do Sul,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4713,NOTICIA,Jornal,Várzea Paulista,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4714,A VERDADE REGIONAL,Jornal,Várzea Paulista,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4715,FOLHA NOTICIAS (EX- FOLHA DE VINHEDO E FOLHA DE LOUVEIRA),Jornal,Vinhedo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4716,JORNAL DE VINHEDO,Jornal,Vinhedo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4717,TRIBUNA DE VINHEDO,Jornal,Vinhedo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4718,GAZETA NEWS,Jornal,Viradouro,SP,São Paulo,Sudeste,Brasil,Secom/PR
id4719,DIARIO DE VOTUPORANGA,Jornal,Votuporanga,SP,São Paulo,Sudeste,Brasil,Secom/PR
id472,ES NORTE MAIS,Jornal,Nova Venécia,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4720,A CIDADE,Jornal,Votuporanga,SP,São Paulo,Sudeste,Brasil,Secom/PR
id473,O ESTADAO,Jornal,Nova Venécia,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id474,O PEDREGULHO,Jornal,Pancas,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id475,O CAPIXABA,Jornal,Pinheiros,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id476,O PONTO,Jornal,Pinheiros,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id477,A IMPRENSA,Jornal,Pinheiros,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id478,NOTICIAS E NEGOCIOS,Jornal,Piúma,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id479,CORREIO REGIONAL,Jornal,Piúma,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id48,PORTAL AGORA AMAZONAS,Online,Manaus,AM,Amazonas,Norte,Brasil,Secom/PR
id480,A NOTICIA,Jornal,Santa Maria de Jetibá,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id481,HOJE NOTÍCIAS,Jornal,São Gabriel da Palha,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id482,A FOLHA DE SAO GABRIEL,Jornal,São Gabriel da Palha,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4829,PORTAL NORTE DO TOCANTINS,Online,Araguatins,TO,Tocantins,Norte,Brasil,Secom/PR
id483,EXTRA NOROESTE (EX - MAIS NOTICIA),Jornal,São Gabriel da Palha,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4830,FOLHA DO TOCANTINS,Online,Gurupi,TO,Tocantins,Norte,Brasil,Secom/PR
id4831,CANAL 24 HORAS,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4832,A BOCA DO POVO,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4833,WILSON COELHO,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4834,T1 NOTÍCIAS,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4835,NORTE AGROPECUÁRIO,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4836,FOLHA CAPITAL,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4837,BICO 24 HORAS,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4838,JORNAL DO TOCANTINS,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4839,CLEBER TOLEDO,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id484,TRIBUNA DE CRICARE,Jornal,São Mateus,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4840,JORNAL PÁGINA ABERTA,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4841,REDE TOCANTINS DE NOTÍCIAS,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4842,CONEXAO TOCANTINS,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4843,PORTAL STYLO,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4844,PORTAL VITRINE,Online,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4845,O NORTE,Jornal,Araguaína,TO,Tocantins,Norte,Brasil,Secom/PR
id4846,CORREIO DO NORTE,Jornal,Augustinópolis,TO,Tocantins,Norte,Brasil,Secom/PR
id4847,FOLHA DA CIDADE,Jornal,Gurupi,TO,Tocantins,Norte,Brasil,Secom/PR
id4848,TRIBUNA DO TOCANTINS,Jornal,Gurupi,TO,Tocantins,Norte,Brasil,Secom/PR
id4849,COCKTAIL,Jornal,Gurupi,TO,Tocantins,Norte,Brasil,Secom/PR
id485,JORNAL DO NORTE,Jornal,São Mateus,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4850,MIRA JORNAL,Jornal,Miracema do Tocantins,TO,Tocantins,Norte,Brasil,Secom/PR
id4851,O ESTADO DO TOCANTINS,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4852,STYLO,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4853,O ESTADO,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4854,JORNAL DO TOCANTINS,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4855,O GIRASSOL,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4856,O COLETIVO,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4857,O SERVIDOR,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4858,PRIMEIRA PÁGINA,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4859,DAQUI PALMAS,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id486,TEMPO NOVO,Jornal,Serra,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4860,FOLHA CAPITAL,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4861,TRIBUNA DO PLANALTO,Jornal,Palmas,TO,Tocantins,Norte,Brasil,Secom/PR
id4862,CORREIO DO POVO,Jornal,Paraíso do Tocantins,TO,Tocantins,Norte,Brasil,Secom/PR
id4863,FOLHA DO TOCANTINS NEWS,Jornal,Porto Nacional,TO,Tocantins,Norte,Brasil,Secom/PR
id4864,QUÍMICOS UNIFICADOS,Jornal,Campinas ,SP,São Paulo,Sudeste,Brasil,Atlas
id4865,#1MINUTOEMEIO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4866,180GRAUS,Online,Teresina,PI,Piauí,Nordeste,Brasil,Atlas
id4867,A CATRAIA,Online,Rio Branco,AC,Acre,Norte,Brasil,Atlas
id4868,A GAZETA ES,Jornal,Vitória,ES,Espírito Santo,Sudeste,Brasil,Atlas
id4869,A NOTÍCIA,Jornal,João Monlevade,MG,Minas Gerais,Sudeste,Brasil,Atlas
id487,ACONTECE,Jornal,Serra,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4870,A REGIÃO,Jornal,Itabuna,BA,Bahia,Nordeste,Brasil,Atlas
id4871,A VOZ DA CIDADE,Jornal,Barra Mansa,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4872,A VOZ DA JUVENTUDE,Online,Crato,CE,Ceará,Nordeste,Brasil,Atlas
id4873,ACONTECEU EM JARAGUÁ DO SUL,Online,Jaraguá do Sul,SC,Santa Catarina,Sul,Brasil,Atlas
id4874,AGÊNCIA AMAZÔNIA REAL,Online,Manaus,AM,Amazonas,Norte,Brasil,Atlas
id4875,AGÊNCIA LUPA,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4876,AGÊNCIA MURAL DE JORNALISMO DAS PERIFERIAS,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4877,AGORA NO RS,Online,Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4878,ALEF NEWS,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4879,ALPHA TIMES,Online,Barueri,SP,São Paulo,Sudeste,Brasil,Atlas
id488,NORTE CAPIXABA,Jornal,Sooretama,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4880,AMAZONAS ATUAL,Online,Manaus,AM,Amazonas,Norte,Brasil,Atlas
id4881,AMAZONIA REAL,Online,Manaus,AM,Amazonas,Norte,Brasil,Atlas
id4882,ANBA - AGÊNCIA DE NOTÍCIAS BRASIL-ÁRABE,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4883,ANPED - ASSOCIAÇÃO NACIONAL DE PÓS-GRADUAÇÃO E PESQUISA EM EDUCAÇÃO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4884,APARTAMENTO 702,Online,Natal,RN,Rio Grande do Norte,Nordeste,Brasil,Atlas
id4885,ATROXG.COM,Online,Parauapebas,PA,Pará,Norte,Brasil,Atlas
id4886,BACANA NEWS,Online,"Belém , Pará",PA,Pará,Norte,Brasil,Atlas
id4887,BAURU CHECK,Online,Bauru,SP,São Paulo,Sudeste,Brasil,Atlas
id4888,BIODIESELBR,Online,Curitiba ,PR,Paraná,Sul,Brasil,Atlas
id4889,BLOG DA ALCINÉA,Online,Macapá,AP,Amapá,Norte,Brasil,Atlas
id489,JORNAL DA HORA ES,Jornal,Vargem Alta,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4890,BLOG DO BRUNO MUNIZ,Online,Santa Cruz do Capibaribe,PE,Pernambuco,Nordeste,Brasil,Atlas
id4891,BLOG DO ESPORTE,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Atlas
id4892,BLOG DO FARIA,Online,Penápolis,SP,São Paulo,Sudeste,Brasil,Atlas
id4893,BLOG DO FARIAS JÚNIOR ,Online,Brejo Santo ,CE,Ceará,Nordeste,Brasil,Atlas
id4894,BLOG DO MARCOS DANTAS,Online,Caicó RN,RN,Rio Grande do Norte,Nordeste,Brasil,Atlas
id4895,BLOG RENAN CONTRERA,Online,Tanabi,SP,São Paulo,Sudeste,Brasil,Atlas
id4896,BOCA DE RUA,Online,Peruíbe,SP,São Paulo,Sudeste,Brasil,Atlas
id4897,BOCA JORNALISMO,Online,Santa Maria,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4898,BRASIL DE FATO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4899,CADAMINUTO,Online,Maceió,AL,Alagoas,Nordeste,Brasil,Atlas
id49,JORNAL DO COMMERCIO,Jornal,Manaus,AM,Amazonas,Norte,Brasil,Secom/PR
id490,FOLHA DA TERRA,Jornal,Venda Nova do Imigrante,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4900,CAFÉ COM NOTÍCIAS,Online,Belo Horizonte,MG,Minas Gerais,Sudeste,Brasil,Atlas
id4901,CANAL DA CIDADE,Jornal,Lapa,PR,Paraná,Sul,Brasil,Atlas
id4902,CANAL MEIO,Online,Rio de Janeiro,SP,São Paulo,Sudeste,Brasil,Atlas
id4903,CANALTECH,Online,São Bernardo do Campo,SP,São Paulo,Sudeste,Brasil,Atlas
id4905,CARTA CAMPINAS ,Online,Campinas ,SP,São Paulo,Sudeste,Brasil,Atlas
id4906,CASE MARKETING,Online,Santa Cruz do Sul,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4907,CENARIOMT,Online,Lucas do Rio Verde,MT,Mato Grosso,Centro-Oeste,Brasil,Atlas
id4908,CENTRAL LESTE NOTÍCIAS,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id491,TRIBUNA VIANENSE,Jornal,Viana,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4910,CONECDADOS,Online,Joinville,SC,Santa Catarina,Sul,Brasil,Atlas
id4911,CONEXÃO PLANETA,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4912,CONGRESSO EM FOCO,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Atlas
id4916,DESENROLA E NÃO ME ENROLA,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4918,DIÁRIO DA MANHÃ,Jornal,Carazinho,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4919,DIÁRIO DA REGIÃO ,Jornal,São José do Rio Preto ,SP,São Paulo,Sudeste,Brasil,Atlas
id492,NOSSO JORNAL,Jornal,Vitória,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4920,DIÁRIO DE GOIÁS,Jornal,Goiânia,GO,Goiás,Centro-Oeste,Brasil,Atlas
id4921,DIÁRIO DE VIAMÃO,Online,Viamão,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4922,DIÁRIO DO AÇO,Jornal,Ipatinga,MG,Minas Gerais,Sudeste,Brasil,Atlas
id4923,DIÁRIO DO COMÉRCIO DE UBERLÂNDIA,Jornal,Uberlândia,MG,Minas Gerais,Sudeste,Brasil,Atlas
id4924,DIÁRIO DO ENGENHO,Online,Piracicaba,SP,São Paulo,Sudeste,Brasil,Atlas
id4925,DIÁRIO DO LITORAL (DIARINHO),Jornal,Itajaí,SC,Santa Catarina,Sul,Brasil,Atlas
id4927,DIÁRIO DO NOROESTE,Jornal,Paranavaí,PR,Paraná,Sul,Brasil,Atlas
id4928,DIÁRIO DO PARÁ,Jornal,Belém ,PA,Pará,Norte,Brasil,Atlas
id4931,DIRETO DA CIÊNCIA,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4933,ECODEBATE,Online,Mangaratiba,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4935,EDITORA GAZETA SANTA CRUZ,Online,Santa Cruz do Sul,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4936,EIXO ANHANGUERA,Online,Leme,SP,São Paulo,Sudeste,Brasil,Atlas
id4937,ENVOLVERDE,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4938,ESPORTIVIDADE,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4939,EXPRESSO DAS PRAIAS,Jornal,Balneário Piçarras,SC,Santa Catarina,Sul,Brasil,Atlas
id4940,EXTRA CLASSE,Jornal,Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4941,FALA ROÇA,Jornal,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4942,FAROL COMUNITÁRIO,Online,Uberlândia,MG,Minas Gerais,Sudeste,Brasil,Atlas
id4943,FAROL REPORTAGEM,Online,Florianópolis,SC,Santa Catarina,Sul,Brasil,Atlas
id4944,FAUNA NEWS,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4945,FEIRENSES,Online,Feira de Santana,BA,Bahia,Nordeste,Brasil,Atlas
id4947,FOLHA DA MANHÃ,Online,Passos,MG,Minas Gerais,Sudeste,Brasil,Atlas
id4948,FOLHA DA MATA,Jornal,Viçosa,MG,Minas Gerais,Sudeste,Brasil,Atlas
id4950,FOLHA DE ÁGUAS CLARAS,Jornal,Águas Claras,DF,Distrito Federal,Centro-Oeste,Brasil,Atlas
id4951,FOLHA DE LONDRINA,Jornal,"Londrina, Paraná",PR,Paraná,Sul,Brasil,Atlas
id4952,FOLHA DO MATE,Jornal,Venâncio Aires,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4953,FOLHA DO VALE,Jornal,Braço do Norte,SC,Santa Catarina,Sul,Brasil,Atlas
id4954,G1,Online,Mogi das Cruzes,SP,São Paulo,Sudeste,Brasil,Atlas
id4957,GAZETA DE PALMEIRA,Jornal,Palmeira,PR,Paraná,Sul,Brasil,Atlas
id4958,GAZETA DO POVO,Jornal,Curitiba,PR,Paraná,Sul,Brasil,Atlas
id496,METRO ESPÍRITO SANTO,Jornal,Vitória,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4960,GCN,Online,Franca,SP,São Paulo,Sudeste,Brasil,Atlas
id4961,GENTE EM PAUTA,Online,Boa Vista,RR,Roraima,Norte,Brasil,Atlas
id4962,GRANJA NEWS,Jornal,Barueri,SP,São Paulo,Sudeste,Brasil,Atlas
id4963,GS NOTÍCIAS,Online,Belém,PA,Pará,Norte,Brasil,Atlas
id4965,HISTÓRIA DO DIA,Online,Ribeirão Preto,SP,São Paulo,Sudeste,Brasil,Atlas
id4966,INFO SÃO DESIDÉRIO,Online,São Desidério,BA,Bahia,Nordeste,Brasil,Atlas
id4967,INFORME GERAÇÃO,Jornal,Piquet Carneiro,CE,Ceará,Nordeste,Brasil,Atlas
id4968,INTERCULTURAL NEWS,Online,Nova Iguaçu,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4969,ITAMBÉ AGORA,Online,Itambé,BA,Bahia,Nordeste,Brasil,Atlas
id497,CORREIO CAPIXABA,Jornal,Vitória,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4970,ITAPEVI AGORA,Jornal,Itapevi,SP,São Paulo,Sudeste,Brasil,Atlas
id4971,JAMBO VERDE,Online,Atalaia do Norte,AM,Amazonas,Norte,Brasil,Atlas
id4972,JC ONLINE,Online,Recife,PE,Pernambuco,Nordeste,Brasil,Atlas
id4973,JDADOS,Online,Macapa,AP,Amapá,Norte,Brasil,Atlas
id4974,JORNAL A CIDADE,Jornal,Barretos,SP,São Paulo,Sudeste,Brasil,Atlas
id4975,JORNAL A CIDADE,Jornal,Guaíra,SP,São Paulo,Sudeste,Brasil,Atlas
id4976,JORNAL A GAZETA,Jornal,Cuiabá,MT,Mato Grosso,Centro-Oeste,Brasil,Atlas
id4977,JORNAL A HORA,Jornal,Lajeado,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4978,JORNAL A VOZ DA SERRA,Jornal,Nova Friburgo,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4979,JORNAL ATUAL,Jornal,Leme,SP,São Paulo,Sudeste,Brasil,Atlas
id498,ES HOJE,Jornal,Vitória,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4980,JORNAL COMUNICAÇÃO,Online,Curitiba,PR,Paraná,Sul,Brasil,Atlas
id4981,JORNAL DA MANHÃ,Jornal,Ijuí ,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4982,JORNAL DAKI,Jornal,São Gonçalo,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id4983,JORNAL DAQUI BH,Online,Belo Horizonte,MG,Minas Gerais,Sudeste,Brasil,Atlas
id4984,JORNAL DE BARRETOS,Jornal,Barretos,SP,São Paulo,Sudeste,Brasil,Atlas
id4987,JORNAL DO CIDADÃO,Online,Barretos,SP,São Paulo,Sudeste,Brasil,Atlas
id4989,JORNAL DO GUARÁ,Jornal,Guará,DF,Distrito Federal,Centro-Oeste,Brasil,Atlas
id499,EMPRESARIOS,Jornal,Vitória,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id4990,JORNAL DO POV,Jornal,Cachoeira do Sul,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id4993,JORNAL DO VALE DO ITAPOCU,Jornal,Jaraguá do Sul,SC,Santa Catarina,Sul,Brasil,Atlas
id4994,JORNAL DOS CONCURSOS,Jornal,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4995,JORNAL E REVISTA NOSSO BAIRRO,Jornal,São Paulo ,SP,São Paulo,Sudeste,Brasil,Atlas
id4996,JORNAL ENFOCO,Jornal,Belo Jardim ,PE,Pernambuco,Nordeste,Brasil,Atlas
id4997,JORNAL ESPAÇO DO POVO,Jornal,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id4999,JORNAL GGN,Online,SÃO PAULO,SP,São Paulo,Sudeste,Brasil,Atlas
id50,MASKATE,Jornal,Manaus,AM,Amazonas,Norte,Brasil,Secom/PR
id500,ESTADO CAPIXABA,Jornal,Vitória,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id5000,JORNAL IBIÁ,Jornal,Montenegro,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id5001,JORNAL JÁ,Jornal,Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id5003,JORNAL NOROESTE,Jornal,Nova Esperança,PR,Paraná,Sul,Brasil,Atlas
id5004,JORNAL O ATIBAIENSE,Jornal,Atibaia,SP,São Paulo,Sudeste,Brasil,Atlas
id5005,JORNAL O BARRIGA VERDE,Jornal,Taió,SC,Santa Catarina,Sul,Brasil,Atlas
id5006,JORNAL O COLINENSE,Jornal,Colina,SP,São Paulo,Sudeste,Brasil,Atlas
id5007,JORNAL O GUAÍRA,Jornal,Guaíra,SP,São Paulo,Sudeste,Brasil,Atlas
id5008,JORNAL O LIBERAL,Jornal,Americana,SP,São Paulo,Sudeste,Brasil,Atlas
id5009,JORNAL O POPULAR,Jornal,Goiânia,GO,Goiás,Centro-Oeste,Brasil,Atlas
id501,JORNAL EM PAUTA,Jornal,Vitória,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id5010,JORNAL O POVO,Jornal,Barretos,SP,São Paulo,Sudeste,Brasil,Atlas
id5011,JORNAL O PROGRESSO,Jornal,Imperatriz,MA,Maranhão,Nordeste,Brasil,Atlas
id5012,JORNAL OPINIÃO,Jornal,Guaíra,SP,São Paulo,Sudeste,Brasil,Atlas
id5013,JORNAL PANORAMA,Jornal,Taquara,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id5014,JORNAL PIONEIRO,Jornal,Caxias do Sul,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id5015,JORNAL PLURAL,Jornal,Poá,SP,São Paulo,Sudeste,Brasil,Atlas
id5016,JORNAL REPERCUSSÃO,Jornal,Sapiranga,RS,Rio Grande do Sul,Sul,Brasil,Atlas
id5017,JORNAL RIO BRANCO NOTÍCIAS ,Jornal,Rio Branco do Sul ,PR,Paraná,Sul,Brasil,Atlas
id5018,JORNAL TRIBUNA DO PLANALTO,Jornal,Goiânia,GO,Goiás,Centro-Oeste,Brasil,Atlas
id5019,JORNAL UNIÃO,Jornal,Londrina,PR,Paraná,Sul,Brasil,Atlas
id5020,JORNAL VOZ DO VALE,Jornal,Almenara,MG,Minas Gerais,Sudeste,Brasil,Atlas
id5021,JORNALISTAS QUE CORREM,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id5022,JUICY SANTOS ,Online,Santos,SP,São Paulo,Sudeste,Brasil,Atlas
id5023,LIVRE.JOR,Online,Curitiba,PR,Paraná,Sul,Brasil,Atlas
id5024,MAGÉ ONLINE,Online,Magé,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id5025,MANGUEIRINHA ONLINE,Online,Mangueirinha,PR,Paraná,Sul,Brasil,Atlas
id5026,MARCO ZERO,Online,Brasília,DF,Distrito Federal,Centro-Oeste,Brasil,Atlas
id5027,MARIA PAUTEIRA,Online,Ponta Grossa,PR,Paraná,Sul,Brasil,Atlas
id5028,MARINGÁ POST,Online,Maringá,PR,Paraná,Sul,Brasil,Atlas
id5029,MARUIM,Online,Florianópolis,SC,Santa Catarina,Sul,Brasil,Atlas
id503,IMPRENSA JA,Online,Águas Lindas de Goiás,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id5030,MEIO,Online,Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id5031,MIDIA NINJA,Online,Rio de janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas
id5032,MIGRAMUNDO,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id5035,NBS PLUS,Online,São Paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id5036,NEXO JORNAL,Online,São paulo,SP,São Paulo,Sudeste,Brasil,Atlas
id5037,NONADA - JORNALISMO TRAVESSIA,Online,Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,Atlas
