UF,CÓDIGO MUNICÍPIO,NOME-UF,"2016
(TCU)","2017
(DOU)",TCG 2016-17,"SOFREU REMANEJAMENTO POPULACIONAL DEVIDO A ALTERAÇÃO DE LIMITES ENTRE MUNICÍPIOS, ENTRE 2016 E 2017?"
RS,4309902,Ibiraiaras-RS,"7,449","7,458",0.12%,NÃO
RS,4309951,Ibirapuitã-RS,"4,159","4,155",-0.10%,NÃO
RS,4310009,Ibirubá-RS,"20,300","20,355",0.27%,NÃO
RS,4310108,Igrejinha-RS,"34,630","34,903",0.79%,NÃO
RS,4310207,Ijuí-RS,"83,089","83,330",0.29%,NÃO
RS,4310306,Ilópolis-RS,"4,205","4,202",-0.07%,NÃO
RS,4310330,Imbé-RS,"20,294","20,578",1.40%,NÃO
RS,4310363,Imigrante-RS,"3,152","3,157",0.16%,NÃO
RS,4310405,Independência-RS,"6,625","6,598",-0.41%,NÃO
RS,4310413,Inhacorá-RS,"2,315","2,312",-0.13%,NÃO
RS,4310439,Ipê-RS,"6,448","6,482",0.53%,NÃO
RS,4310462,Ipiranga do Sul-RS,"1,978","1,975",-0.15%,NÃO
RS,4310504,Iraí-RS,"7,969","7,921",-0.60%,NÃO
RS,4310538,Itaara-RS,"5,357","5,384",0.50%,NÃO
RS,4310553,Itacurubi-RS,"3,552","3,552",0.00%,NÃO
RS,4310579,Itapuca-RS,"2,309","2,295",-0.61%,NÃO
RS,4310603,Itaqui-RS,"39,049","39,012",-0.09%,NÃO
RS,4310652,Itati-RS,"2,592","2,583",-0.35%,NÃO
RS,4310702,Itatiba do Sul-RS,"3,944","3,896",-1.22%,NÃO
RS,4310751,Ivorá-RS,"2,118","2,104",-0.66%,NÃO
RS,4310801,Ivoti-RS,"22,270","22,514",1.10%,NÃO
RS,4310850,Jaboticaba-RS,"4,099","4,082",-0.41%,NÃO
RS,4310876,Jacuizinho-RS,"2,656","2,666",0.38%,NÃO
RS,4310900,Jacutinga-RS,"3,709","3,704",-0.13%,NÃO
RS,4311007,Jaguarão-RS,"28,230","28,156",-0.26%,NÃO
RS,4311106,Jaguari-RS,"11,551","11,514",-0.32%,NÃO
RS,4311122,Jaquirana-RS,"4,110","4,083",-0.66%,NÃO
RS,4311130,Jari-RS,"3,650","3,645",-0.14%,NÃO
RS,4311155,Jóia-RS,"8,668","8,679",0.13%,NÃO
RS,4311205,Júlio de Castilhos-RS,"20,032","20,012",-0.10%,NÃO
RS,4311239,Lagoa Bonita do Sul-RS,"2,839","2,852",0.46%,NÃO
RS,4311254,Lagoão-RS,"6,504","6,516",0.18%,NÃO
RS,4311270,Lagoa dos Três Cantos-RS,"1,649","1,650",0.06%,NÃO
RS,4311304,Lagoa Vermelha-RS,"28,443","28,454",0.04%,NÃO
RS,4311403,Lajeado-RS,"79,172","79,819",0.82%,NÃO
RS,4311429,Lajeado do Bugre-RS,"2,592","2,596",0.15%,NÃO
RS,4311502,Lavras do Sul-RS,"7,820","7,807",-0.17%,NÃO
RS,4311601,Liberato Salzano-RS,"5,718","5,686",-0.56%,NÃO
RS,4311627,Lindolfo Collor-RS,"5,719","5,765",0.80%,NÃO
RS,4311643,Linha Nova-RS,"1,707","1,712",0.29%,NÃO
RS,4311700,Machadinho-RS,"5,645","5,640",-0.09%,NÃO
RS,4311718,Maçambará-RS,"4,814","4,804",-0.21%,NÃO
RS,4311734,Mampituba-RS,"3,081","3,079",-0.06%,NÃO
RS,4311759,Manoel Viana-RS,"7,372","7,383",0.15%,NÃO
RS,4311775,Maquiné-RS,"7,028","7,016",-0.17%,NÃO
RS,4311791,Maratá-RS,"2,668","2,677",0.34%,NÃO
RS,4311809,Marau-RS,"40,629","41,059",1.06%,NÃO
RS,4311908,Marcelino Ramos-RS,"4,982","4,941",-0.82%,NÃO
RS,4311981,Mariana Pimentel-RS,"3,926","3,932",0.15%,NÃO
RS,4312005,Mariano Moro-RS,"2,200","2,190",-0.45%,NÃO
RS,4312054,Marques de Souza-RS,"4,163","4,159",-0.10%,NÃO
RS,4312104,Mata-RS,"5,141","5,124",-0.33%,NÃO
RS,4312138,Mato Castelhano-RS,"2,571","2,574",0.12%,NÃO
RS,4312153,Mato Leitão-RS,"4,240","4,276",0.85%,NÃO
RS,4312179,Mato Queimado-RS,"1,789","1,780",-0.50%,NÃO
RS,4312203,Maximiliano de Almeida-RS,"4,834","4,804",-0.62%,NÃO
RS,4312252,Minas do Leão-RS,"8,035","8,059",0.30%,NÃO
RS,4312302,Miraguaí-RS,"4,978","4,975",-0.06%,NÃO
RS,4312351,Montauri-RS,"1,551","1,545",-0.39%,NÃO
RS,4312377,Monte Alegre dos Campos-RS,"3,243","3,249",0.19%,NÃO
RS,4312385,Monte Belo do Sul-RS,"2,696","2,689",-0.26%,NÃO
RS,4312401,Montenegro-RS,"63,551","63,868",0.50%,NÃO
RS,4312427,Mormaço-RS,"2,968","2,986",0.61%,NÃO
RS,4312443,Morrinhos do Sul-RS,"3,179","3,166",-0.41%,NÃO
RS,4312450,Morro Redondo-RS,"6,548","6,566",0.27%,NÃO
RS,4312476,Morro Reuter-RS,"6,143","6,183",0.65%,NÃO
RS,4312500,Mostardas-RS,"12,758","12,794",0.28%,NÃO
RS,4312609,Muçum-RS,"4,998","5,006",0.16%,NÃO
RS,4312617,Muitos Capões-RS,"3,147","3,156",0.29%,NÃO
RS,4312625,Muliterno-RS,"1,899","1,903",0.21%,NÃO
RS,4312658,Não-Me-Toque-RS,"17,094","17,185",0.53%,NÃO
RS,4312674,Nicolau Vergueiro-RS,"1,754","1,752",-0.11%,NÃO
RS,4312708,Nonoai-RS,"12,270","12,247",-0.19%,NÃO
RS,4312757,Nova Alvorada-RS,"3,457","3,481",0.69%,NÃO
RS,4312807,Nova Araçá-RS,"4,429","4,471",0.95%,NÃO
RS,4312906,Nova Bassano-RS,"9,540","9,599",0.62%,NÃO
RS,4312955,Nova Boa Vista-RS,"1,942","1,932",-0.51%,NÃO
RS,4313003,Nova Bréscia-RS,"3,337","3,344",0.21%,NÃO
RS,4313011,Nova Candelária-RS,"2,810","2,807",-0.11%,NÃO
RS,4313037,Nova Esperança do Sul-RS,"5,087","5,125",0.75%,NÃO
RS,4313060,Nova Hartz-RS,"20,225","20,405",0.89%,NÃO
RS,4313086,Nova Pádua-RS,"2,563","2,568",0.20%,NÃO
RS,4313102,Nova Palma-RS,"6,597","6,605",0.12%,NÃO
RS,4313201,Nova Petrópolis-RS,"20,549","20,675",0.61%,NÃO
RS,4313300,Nova Prata-RS,"25,315","25,559",0.96%,NÃO
RS,4313334,Nova Ramada-RS,"2,428","2,417",-0.45%,NÃO
RS,4313359,Nova Roma do Sul-RS,"3,584","3,603",0.53%,NÃO
RS,4313375,Nova Santa Rita-RS,"26,086","26,450",1.40%,NÃO
RS,4313391,Novo Cabrais-RS,"4,107","4,125",0.44%,NÃO
RS,4313409,Novo Hamburgo-RS,"249,113","249,508",0.16%,NÃO
RS,4313425,Novo Machado-RS,"3,791","3,757",-0.90%,NÃO
RS,4313441,Novo Tiradentes-RS,"2,316","2,312",-0.17%,NÃO
RS,4313466,Novo Xingu-RS,"1,793","1,790",-0.17%,NÃO
RS,4313490,Novo Barreiro-RS,"4,171","4,181",0.24%,NÃO
RS,4313508,Osório-RS,"44,190","44,468",0.63%,NÃO
RS,4313607,Paim Filho-RS,"4,196","4,172",-0.57%,NÃO
RS,4313656,Palmares do Sul-RS,"11,431","11,449",0.16%,NÃO
RS,4313706,Palmeira das Missões-RS,"34,907","34,844",-0.18%,NÃO
RS,4313805,Palmitinho-RS,"7,177","7,184",0.10%,NÃO
RS,4313904,Panambi-RS,"41,473","41,781",0.74%,NÃO
RS,4313953,Pantano Grande-RS,"9,887","9,845",-0.42%,NÃO
RS,4314001,Paraí-RS,"7,357","7,404",0.64%,NÃO
RS,4314027,Paraíso do Sul-RS,"7,662","7,677",0.20%,NÃO
RS,4314035,Pareci Novo-RS,"3,743","3,760",0.45%,NÃO
RS,4314050,Parobé-RS,"55,893","56,277",0.69%,NÃO
RS,4314068,Passa Sete-RS,"5,523","5,554",0.56%,NÃO
RS,4314076,Passo do Sobrado-RS,"6,402","6,430",0.44%,NÃO
RS,4314100,Passo Fundo-RS,"197,798","198,799",0.51%,NÃO
RS,4314134,Paulo Bento-RS,"2,302","2,308",0.26%,NÃO
RS,4314159,Paverama-RS,"8,461","8,485",0.28%,NÃO
RS,4314175,Pedras Altas-RS,"2,181","2,168",-0.60%,NÃO
RS,4314209,Pedro Osório-RS,"8,005","7,999",-0.07%,NÃO
RS,4314308,Pejuçara-RS,"4,049","4,043",-0.15%,NÃO
RS,4314407,Pelotas-RS,"343,651","344,385",0.21%,NÃO
RS,4314423,Picada Café-RS,"5,564","5,595",0.56%,NÃO
RS,4314456,Pinhal-RS,"2,613","2,616",0.11%,NÃO
RS,4314464,Pinhal da Serra-RS,"2,115","2,104",-0.52%,NÃO
RS,4314472,Pinhal Grande-RS,"4,552","4,544",-0.18%,NÃO
RS,4314498,Pinheirinho do Vale-RS,"4,783","4,803",0.42%,NÃO
RS,4314506,Pinheiro Machado-RS,"12,944","12,913",-0.24%,NÃO
RS,4314548,Pinto Bandeira-RS,"2,847","2,868",0.74%,NÃO
RS,4314555,Pirapó-RS,"2,651","2,625",-0.98%,NÃO
RS,4314605,Piratini-RS,"20,757","20,799",0.20%,NÃO
RS,4314704,Planalto-RS,"10,650","10,623",-0.25%,NÃO
RS,4314753,Poço das Antas-RS,"2,108","2,112",0.19%,NÃO
RS,4314779,Pontão-RS,"3,988","3,990",0.05%,NÃO
RS,4314787,Ponte Preta-RS,"1,717","1,706",-0.64%,NÃO
RS,4314803,Portão-RS,"34,353","34,692",0.99%,NÃO
RS,4314902,Porto Alegre-RS,"1,481,019","1,484,941",0.26%,NÃO
RS,4315008,Porto Lucena-RS,"5,269","5,227",-0.80%,NÃO
RS,4315057,Porto Mauá-RS,"2,546","2,536",-0.39%,NÃO
RS,4315073,Porto Vera Cruz-RS,"1,704","1,676",-1.64%,NÃO
RS,4315107,Porto Xavier-RS,"10,737","10,718",-0.18%,NÃO
RS,4315131,Pouso Novo-RS,"1,832","1,819",-0.71%,NÃO
RS,4315149,Presidente Lucena-RS,"2,729","2,752",0.84%,NÃO
RS,4315156,Progresso-RS,"6,376","6,379",0.05%,NÃO
RS,4315172,Protásio Alves-RS,"2,037","2,034",-0.15%,NÃO
RS,4315206,Putinga-RS,"4,172","4,159",-0.31%,NÃO
RS,4315305,Quaraí-RS,"23,555","23,532",-0.10%,NÃO
RS,4315313,Quatro Irmãos-RS,"1,852","1,856",0.22%,NÃO
RS,4315321,Quevedos-RS,"2,820","2,824",0.14%,NÃO
RS,4315354,Quinze de Novembro-RS,"3,819","3,826",0.18%,NÃO
RS,4315404,Redentora-RS,"11,108","11,187",0.71%,NÃO
RS,4315453,Relvado-RS,"2,191","2,187",-0.18%,NÃO
RS,4315503,Restinga Sêca-RS,"16,324","16,315",-0.06%,NÃO
RS,4315552,Rio dos Índios-RS,"3,366","3,317",-1.46%,NÃO
RS,4315602,Rio Grande-RS,"208,641","209,378",0.35%,NÃO
RS,4315701,Rio Pardo-RS,"38,968","39,000",0.08%,NÃO
RS,4315750,Riozinho-RS,"4,590","4,607",0.37%,NÃO
RS,4315800,Roca Sales-RS,"11,040","11,101",0.55%,NÃO
RS,4315909,Rodeio Bonito-RS,"5,961","5,967",0.10%,NÃO
RS,4315958,Rolador-RS,"2,528","2,515",-0.51%,NÃO
RS,4316006,Rolante-RS,"20,819","20,920",0.49%,NÃO
RS,4316105,Ronda Alta-RS,"10,675","10,695",0.19%,NÃO
RS,4316204,Rondinha-RS,"5,520","5,497",-0.42%,NÃO
RS,4316303,Roque Gonzales-RS,"7,267","7,245",-0.30%,NÃO
RS,4316402,Rosário do Sul-RS,"40,750","40,727",-0.06%,NÃO
RS,4316428,Sagrada Família-RS,"2,676","2,676",0.00%,NÃO
RS,4316436,Saldanha Marinho-RS,"2,862","2,849",-0.45%,NÃO
RS,4316451,Salto do Jacuí-RS,"12,460","12,490",0.24%,NÃO
RS,4316477,Salvador das Missões-RS,"2,773","2,776",0.11%,NÃO
RS,4316501,Salvador do Sul-RS,"7,377","7,434",0.77%,NÃO
RS,4316600,Sananduva-RS,"16,189","16,237",0.30%,NÃO
RS,4316709,Santa Bárbara do Sul-RS,"8,742","8,694",-0.55%,NÃO
RS,4316733,Santa Cecília do Sul-RS,"1,696","1,695",-0.06%,NÃO
RS,4316758,Santa Clara do Sul-RS,"6,235","6,285",0.80%,NÃO
RS,4316808,Santa Cruz do Sul-RS,"126,775","127,429",0.52%,NÃO
RS,4316907,Santa Maria-RS,"277,309","278,445",0.41%,NÃO
RS,4316956,Santa Maria do Herval-RS,"6,344","6,358",0.22%,NÃO
RS,4316972,Santa Margarida do Sul-RS,"2,507","2,519",0.48%,NÃO
RS,4317004,Santana da Boa Vista-RS,"8,424","8,414",-0.12%,NÃO
RS,4317103,Sant'Ana do Livramento-RS,"82,631","82,312",-0.39%,NÃO
RS,4317202,Santa Rosa-RS,"72,504","72,753",0.34%,NÃO
RS,4317251,Santa Tereza-RS,"1,780","1,780",0.00%,NÃO
RS,4317301,Santa Vitória do Palmar-RS,"31,352","31,274",-0.25%,NÃO
RS,4317400,Santiago-RS,"50,647","50,658",0.02%,NÃO
RS,4317509,Santo Ângelo-RS,"79,040","79,101",0.08%,NÃO
RS,4317558,Santo Antônio do Palma-RS,"2,197","2,196",-0.05%,NÃO
RS,4317608,Santo Antônio da Patrulha-RS,"42,160","42,333",0.41%,NÃO
RS,4317707,Santo Antônio das Missões-RS,"11,111","11,051",-0.54%,NÃO
RS,4317756,Santo Antônio do Planalto-RS,"2,058","2,059",0.05%,NÃO
RS,4317806,Santo Augusto-RS,"14,341","14,334",-0.05%,NÃO
RS,4317905,Santo Cristo-RS,"14,747","14,738",-0.06%,NÃO
RS,4317954,Santo Expedito do Sul-RS,"2,476","2,468",-0.32%,NÃO
RS,4318002,São Borja-RS,"62,897","62,808",-0.14%,NÃO
RS,4318051,São Domingos do Sul-RS,"3,073","3,080",0.23%,NÃO
RS,4318101,São Francisco de Assis-RS,"19,437","19,382",-0.28%,NÃO
RS,4318200,São Francisco de Paula-RS,"21,617","21,679",0.29%,NÃO
RS,4318309,São Gabriel-RS,"62,874","62,957",0.13%,NÃO
RS,4318408,São Jerônimo-RS,"23,649","23,763",0.48%,NÃO
RS,4318424,São João da Urtiga-RS,"4,836","4,831",-0.10%,NÃO
RS,4318432,São João do Polêsine-RS,"2,649","2,646",-0.11%,NÃO
RS,4318440,São Jorge-RS,"2,844","2,842",-0.07%,NÃO
RS,4318457,São José das Missões-RS,"2,725","2,714",-0.40%,NÃO
RS,4318465,São José do Herval-RS,"2,172","2,158",-0.64%,NÃO
RS,4318481,São José do Hortêncio-RS,"4,504","4,543",0.87%,NÃO
RS,4318499,São José do Inhacorá-RS,"2,212","2,205",-0.32%,NÃO
RS,4318507,São José do Norte-RS,"27,095","27,206",0.41%,NÃO
RS,4318606,São José do Ouro-RS,"7,117","7,117",0.00%,NÃO
RS,4318614,São José do Sul-RS,"2,279","2,298",0.83%,NÃO
RS,4318622,São José dos Ausentes-RS,"3,483","3,496",0.37%,NÃO
RS,4318705,São Leopoldo-RS,"229,678","230,914",0.54%,NÃO
RS,4318804,São Lourenço do Sul-RS,"44,561","44,580",0.04%,NÃO
RS,4318903,São Luiz Gonzaga-RS,"35,123","35,057",-0.19%,NÃO
RS,4319000,São Marcos-RS,"21,286","21,364",0.37%,NÃO
RS,4319109,São Martinho-RS,"5,799","5,779",-0.34%,NÃO
RS,4319125,São Martinho da Serra-RS,"3,308","3,309",0.03%,NÃO
RS,4319158,São Miguel das Missões-RS,"7,742","7,754",0.15%,NÃO
RS,4319208,São Nicolau-RS,"5,704","5,677",-0.47%,NÃO
RS,4319307,São Paulo das Missões-RS,"6,313","6,280",-0.52%,NÃO
RS,4319356,São Pedro da Serra-RS,"3,612","3,639",0.75%,NÃO
RS,4319364,São Pedro das Missões-RS,"1,991","1,998",0.35%,NÃO
RS,4319372,São Pedro do Butiá-RS,"2,987","2,991",0.13%,NÃO
RS,4319406,São Pedro do Sul-RS,"16,775","16,763",-0.07%,NÃO
RS,4319505,São Sebastião do Caí-RS,"24,825","24,967",0.57%,NÃO
RS,4319604,São Sepé-RS,"24,418","24,403",-0.06%,NÃO
RS,4319703,São Valentim-RS,"3,600","3,581",-0.53%,NÃO
RS,4319711,São Valentim do Sul-RS,"2,261","2,265",0.18%,NÃO
RS,4319737,São Valério do Sul-RS,"2,756","2,760",0.15%,NÃO
RS,4319752,São Vendelino-RS,"2,140","2,154",0.65%,NÃO
RS,4319802,São Vicente do Sul-RS,"8,802","8,817",0.17%,NÃO
RS,4319901,Sapiranga-RS,"79,946","80,311",0.46%,NÃO
RS,4320008,Sapucaia do Sul-RS,"138,933","139,476",0.39%,NÃO
RS,4320107,Sarandi-RS,"23,222","23,398",0.76%,NÃO
RS,4320206,Seberi-RS,"11,154","11,144",-0.09%,NÃO
RS,4320230,Sede Nova-RS,"3,057","3,050",-0.23%,NÃO
RS,4320263,Segredo-RS,"7,409","7,428",0.26%,NÃO
RS,4320305,Selbach-RS,"5,143","5,152",0.17%,NÃO
RS,4320321,Senador Salgado Filho-RS,"2,882","2,880",-0.07%,NÃO
RS,4320354,Sentinela do Sul-RS,"5,507","5,528",0.38%,NÃO
RS,4320404,Serafina Corrêa-RS,"16,004","16,184",1.12%,NÃO
RS,4320453,Sério-RS,"2,216","2,198",-0.81%,NÃO
RS,4320503,Sertão-RS,"6,116","6,065",-0.83%,NÃO
RS,4320552,Sertão Santana-RS,"6,282","6,317",0.56%,NÃO
RS,4320578,Sete de Setembro-RS,"2,123","2,114",-0.42%,NÃO
RS,4320602,Severiano de Almeida-RS,"3,879","3,868",-0.28%,NÃO
RS,4320651,Silveira Martins-RS,"2,484","2,481",-0.12%,NÃO
RS,4320677,Sinimbu-RS,"10,404","10,408",0.04%,NÃO
RS,4320701,Sobradinho-RS,"14,982","15,018",0.24%,NÃO
RS,4320800,Soledade-RS,"31,313","31,361",0.15%,NÃO
RS,4320859,Tabaí-RS,"4,494","4,526",0.71%,NÃO
RS,4320909,Tapejara-RS,"21,809","22,077",1.23%,NÃO
RS,4321006,Tapera-RS,"10,809","10,814",0.05%,NÃO
RS,4321105,Tapes-RS,"17,390","17,425",0.20%,NÃO
RS,4321204,Taquara-RS,"57,396","57,544",0.26%,NÃO
RS,4321303,Taquari-RS,"27,168","27,207",0.14%,NÃO
RS,4321329,Taquaruçu do Sul-RS,"3,096","3,101",0.16%,NÃO
RS,4321352,Tavares-RS,"5,561","5,567",0.11%,NÃO
RS,4321402,Tenente Portela-RS,"14,023","14,008",-0.11%,NÃO
RS,4321436,Terra de Areia-RS,"10,711","10,783",0.67%,NÃO
RS,4321451,Teutônia-RS,"30,518","30,846",1.07%,NÃO
RS,4321469,Tio Hugo-RS,"2,930","2,946",0.55%,NÃO
RS,4321477,Tiradentes do Sul-RS,"6,338","6,294",-0.69%,NÃO
RS,4321493,Toropi-RS,"2,978","2,970",-0.27%,NÃO
RS,4321501,Torres-RS,"37,342","37,564",0.59%,NÃO
RS,4321600,Tramandaí-RS,"46,962","47,521",1.19%,NÃO
RS,4321626,Travesseiro-RS,"2,390","2,391",0.04%,NÃO
RS,4321634,Três Arroios-RS,"2,862","2,851",-0.38%,NÃO
RS,4321667,Três Cachoeiras-RS,"10,859","10,904",0.41%,NÃO
RS,4321709,Três Coroas-RS,"26,348","26,589",0.91%,NÃO
RS,4321808,Três de Maio-RS,"24,491","24,497",0.02%,NÃO
RS,4321832,Três Forquilhas-RS,"2,910","2,898",-0.41%,NÃO
RS,4321857,Três Palmeiras-RS,"4,464","4,457",-0.16%,NÃO
RS,4321907,Três Passos-RS,"24,640","24,632",-0.03%,NÃO
RS,4321956,Trindade do Sul-RS,"5,961","5,961",0.00%,NÃO
RS,4322004,Triunfo-RS,"28,084","28,289",0.73%,NÃO
RS,4322103,Tucunduva-RS,"5,979","5,965",-0.23%,NÃO
RS,4322152,Tunas-RS,"4,595","4,604",0.20%,NÃO
RS,4322186,Tupanci do Sul-RS,"1,578","1,573",-0.32%,NÃO
RS,4322202,Tupanciretã-RS,"23,615","23,705",0.38%,NÃO
RS,4322251,Tupandi-RS,"4,421","4,472",1.15%,NÃO
RS,4322301,Tuparendi-RS,"8,533","8,494",-0.46%,NÃO
RS,4322327,Turuçu-RS,"3,590","3,585",-0.14%,NÃO
RS,4322343,Ubiretama-RS,"2,248","2,232",-0.71%,NÃO
RS,4322350,União da Serra-RS,"1,393","1,374",-1.36%,NÃO
RS,4322376,Unistalda-RS,"2,474","2,467",-0.28%,NÃO
RS,4322400,Uruguaiana-RS,"129,720","129,784",0.05%,NÃO
RS,4322509,Vacaria-RS,"65,135","65,397",0.40%,NÃO
RS,4322525,Vale Verde-RS,"3,448","3,461",0.38%,NÃO
RS,4322533,Vale do Sol-RS,"11,689","11,727",0.33%,NÃO
RS,4322541,Vale Real-RS,"5,594","5,638",0.79%,NÃO
RS,4322558,Vanini-RS,"2,094","2,101",0.33%,NÃO
RS,4322608,Venâncio Aires-RS,"70,179","70,481",0.43%,NÃO
RS,4322707,Vera Cruz-RS,"25,866","26,024",0.61%,NÃO
RS,4322806,Veranópolis-RS,"24,885","25,073",0.76%,NÃO
RS,4322855,Vespasiano Corrêa-RS,"1,966","1,956",-0.51%,NÃO
RS,4322905,Viadutos-RS,"5,237","5,205",-0.61%,NÃO
RS,4323002,Viamão-RS,"252,872","253,717",0.33%,NÃO
RS,4323101,Vicente Dutra-RS,"5,187","5,152",-0.67%,NÃO
RS,4323200,Victor Graeff-RS,"3,060","3,051",-0.29%,NÃO
RS,4323309,Vila Flores-RS,"3,373","3,382",0.27%,NÃO
RS,4323358,Vila Lângaro-RS,"2,189","2,185",-0.18%,NÃO
RS,4323408,Vila Maria-RS,"4,400","4,407",0.16%,NÃO
RS,4323457,Vila Nova do Sul-RS,"4,368","4,370",0.05%,NÃO
RS,4323507,Vista Alegre-RS,"2,882","2,877",-0.17%,NÃO
RS,4323606,Vista Alegre do Prata-RS,"1,612","1,611",-0.06%,NÃO
RS,4323705,Vista Gaúcha-RS,"2,877","2,882",0.17%,NÃO
RS,4323754,Vitória das Missões-RS,"3,442","3,422",-0.58%,NÃO
RS,4323770,Westfália-RS,"2,965","2,977",0.40%,NÃO
RS,4323804,Xangri-lá-RS,"14,430","14,650",1.52%,NÃO
MS,5000203,Água Clara-MS,"14,734","14,992",1.75%,NÃO
MS,5000252,Alcinópolis-MS,"5,114","5,188",1.45%,NÃO
MS,5000609,Amambai-MS,"38,030","38,465",1.14%,NÃO
MS,5000708,Anastácio-MS,"24,852","24,954",0.41%,NÃO
MS,5000807,Anaurilândia-MS,"8,885","8,927",0.47%,NÃO
MS,5000856,Angélica-MS,"10,304","10,458",1.49%,NÃO
MS,5000906,Antônio João-MS,"8,744","8,808",0.73%,NÃO
MS,5001003,Aparecida do Taboado-MS,"24,745","25,072",1.32%,NÃO
MS,5001102,Aquidauana-MS,"47,323","47,482",0.34%,NÃO
MS,5001243,Aral Moreira-MS,"11,586","11,771",1.60%,NÃO
MS,5001508,Bandeirantes-MS,"6,783","6,795",0.18%,NÃO
MS,5001904,Bataguassu-MS,"22,084","22,389",1.38%,NÃO
MS,5002001,Batayporã-MS,"11,228","11,248",0.18%,NÃO
MS,5002100,Bela Vista-MS,"24,223","24,331",0.45%,NÃO
MS,5002159,Bodoquena-MS,"7,859","7,820",-0.50%,NÃO
MS,5002209,Bonito-MS,"21,267","21,483",1.02%,NÃO
MS,5002308,Brasilândia-MS,"11,884","11,864",-0.17%,NÃO
MS,5002407,Caarapó-MS,"28,867","29,292",1.47%,NÃO
MS,5002605,Camapuã-MS,"13,712","13,694",-0.13%,NÃO
MS,5002704,Campo Grande-MS,"863,982","874,210",1.18%,NÃO
MS,5002803,Caracol-MS,"5,906","5,972",1.12%,NÃO
MS,5002902,Cassilândia-MS,"21,685","21,748",0.29%,NÃO
MS,5002951,Chapadão do Sul-MS,"23,284","23,940",2.82%,NÃO
MS,5003108,Corguinho-MS,"5,622","5,730",1.92%,NÃO
MS,5003157,Coronel Sapucaia-MS,"14,916","15,016",0.67%,NÃO
MS,5003207,Corumbá-MS,"109,294","109,899",0.55%,SIM
MS,5003256,Costa Rica-MS,"19,835","20,159",1.63%,NÃO
MS,5003306,Coxim-MS,"33,231","33,323",0.28%,NÃO
MS,5003454,Deodápolis-MS,"12,712","12,773",0.48%,NÃO
MS,5003488,Dois Irmãos do Buriti-MS,"11,049","11,132",0.75%,NÃO
MS,5003504,Douradina-MS,"5,775","5,827",0.90%,NÃO
MS,5003702,Dourados-MS,"215,486","218,069",1.20%,NÃO
MS,5003751,Eldorado-MS,"12,176","12,224",0.39%,NÃO
MS,5003801,Fátima do Sul-MS,"19,200","19,181",-0.10%,NÃO
MS,5003900,Figueirão-MS,"3,020","3,027",0.23%,NÃO
MS,5004007,Glória de Dourados-MS,"9,976","9,960",-0.16%,NÃO
MS,5004106,Guia Lopes da Laguna-MS,"10,063","9,991",-0.72%,NÃO
MS,5004304,Iguatemi-MS,"15,738","15,838",0.64%,NÃO
MS,5004403,Inocência-MS,"7,641","7,618",-0.30%,NÃO
MS,5004502,Itaporã-MS,"23,220","23,539",1.37%,NÃO
MS,5004601,Itaquiraí-MS,"20,401","20,637",1.16%,NÃO
MS,5004700,Ivinhema-MS,"22,975","23,021",0.20%,NÃO
MS,5004809,Japorã-MS,"8,702","8,836",1.54%,NÃO
MS,5004908,Jaraguari-MS,"6,940","7,019",1.14%,NÃO
MS,5005004,Jardim-MS,"25,617","25,758",0.55%,NÃO
MS,5005103,Jateí-MS,"4,031","4,025",-0.15%,NÃO
MS,5005152,Juti-MS,"6,476","6,553",1.19%,NÃO
MS,5005202,Ladário-MS,"22,228","22,590",1.63%,NÃO
MS,5005251,Laguna Carapã-MS,"7,097","7,177",1.13%,NÃO
MS,5005400,Maracaju-MS,"44,042","44,994",2.16%,NÃO
MS,5005608,Miranda-MS,"27,316","27,525",0.77%,NÃO
MS,5005681,Mundo Novo-MS,"17,994","18,103",0.61%,NÃO
MS,5005707,Naviraí-MS,"52,367","53,188",1.57%,NÃO
MS,5005806,Nioaque-MS,"14,162","14,092",-0.49%,NÃO
MS,5006002,Nova Alvorada do Sul-MS,"20,217","20,772",2.75%,NÃO
MS,5006200,Nova Andradina-MS,"51,764","52,625",1.66%,NÃO
MS,5006259,Novo Horizonte do Sul-MS,"4,173","4,041",-3.16%,NÃO
MS,5006275,Paraíso das Águas-MS,"5,251","5,350",1.89%,NÃO
MS,5006309,Paranaíba-MS,"41,626","41,755",0.31%,NÃO
MS,5006358,Paranhos-MS,"13,674","13,852",1.30%,NÃO
MS,5006408,Pedro Gomes-MS,"7,738","7,683",-0.71%,NÃO
MS,5006606,Ponta Porã-MS,"88,164","89,592",1.62%,NÃO
MS,5006903,Porto Murtinho-MS,"16,686","16,879",1.16%,SIM
MS,5007109,Ribas do Rio Pardo-MS,"23,526","23,881",1.51%,NÃO
MS,5007208,Rio Brilhante-MS,"35,465","36,144",1.91%,NÃO
MS,5007307,Rio Negro-MS,"4,871","4,834",-0.76%,NÃO
MS,5007406,Rio Verde de Mato Grosso-MS,"19,515","19,569",0.28%,NÃO
MS,5007505,Rochedo-MS,"5,300","5,346",0.87%,NÃO
MS,5007554,Santa Rita do Pardo-MS,"7,682","7,732",0.65%,NÃO
MS,5007695,São Gabriel do Oeste-MS,"25,443","25,898",1.79%,NÃO
MS,5007703,Sete Quedas-MS,"10,811","10,790",-0.19%,NÃO
MS,5007802,Selvíria-MS,"6,469","6,482",0.20%,NÃO
