id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte
id8898,Televisão,SOCIEDADE COLIDER DE TELEVISAO LTDA,COLÍDER,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8899,Televisão,SOCIEDADE GUARANTA DE TELEVISAO LTDA,GUARANTÃ DO NORTE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8900,Televisão,TELEVISAO AGUA BOA LTDA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8901,Televisão,TELEVISAO PIONEIRA LTDA,ÁGUA BOA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8902,Televisão,TROPICAL COMUNICACOES LTDA,SORRISO,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8903,Televisão,TV MUNDIAL JUINA LTDA,JUÍNA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8904,Televisão,TV VEJA NEWS LTDA - EPP,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8905,Televisão,TELEVISAO RONDON LTDA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8906,Televisão,TELEVISAO TAINA-BIU LTDA,BARRA DO GARÇAS,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8907,Rádio,RADIO DIFUSORA DE CACERES LTDA,CÁCERES,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8908,Rádio,SJC - SISTEMA JUINENSE DE COMUNICACAO LTDA,JUÍNA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8909,Rádio,RADIO PIONEIRA DE TANGARA DA SERRA LTDA,TANGARÁ DA SERRA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8910,Rádio,SOCIEDADE RADIO EDUCADORA DE GUARANTA DO NORTE LTDA,GUARANTÃ DO NORTE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8911,Televisão,EMPRESA MUTUM DE COMUNICACOES LTDA,NOVA MUTUM,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8912,Televisão,GOVERNO DO ESTADO DE MATO GROSSO - ASSEMBLEIA LEGISLATIVA ESTADUAL,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8913,Televisão,PREFEITURA MUNICIPAL DE PALMEIRA DAS MISSOES,PALMEIRA DAS MISSÕES,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC
id8914,Televisão,RADIO E TELEVISAO REGIONAL LTDA,SINOP,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8915,Televisão,TELES PIRES COMUNICACOES LTDA EPP,SORRISO,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8916,Televisão,TELEVISAO CHAPADA DOS PARECIS LTDA,TANGARÁ DA SERRA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8917,Televisão,TELEVISAO NHAMBIQUARA LTDA,GUARANTÃ DO NORTE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8918,Televisão,TELEVISAO NOVA XAVANTINA LTDA,NOVA XAVANTINA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8919,Televisão,TELEVISAO PRIMAVERA LTDA,PRIMAVERA DO LESTE,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8920,Televisão,TERRA COMUNICACAO LTDA,TANGARÁ DA SERRA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8921,Televisão,TORRES COMUNICACOES LTDA,NOVA MUTUM,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8922,Televisão,TV CAPITAL DE SINOP LTDA,SINOP,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8923,Televisão,TV DESCALVADOS LTDA,CÁCERES,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8924,Televisão,TV GUAPOREI LTDA,PONTES E LACERDA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8925,Televisão,TV PIRAIBA LTDA,COLÍDER,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8926,Televisão,TV PORTAL DA AMAZONIA LTDA,PONTES E LACERDA,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8927,Televisão,TVI-TV ITIQUIRA LTDA,CUIABÁ,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,MCTIC
id8928,Televisão,W. D. COMUNICACOES LTDA - ME,ALTAMIRA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8929,Rádio,W W W COMUNICACAO & MARKETING LTDA,REDENÇÃO,n/d,PA,Pará,Norte,Brasil,MCTIC
id8930,Rádio,VL RADIODIFUSAO S/C LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8931,Rádio,UNIVERSIDADE FEDERAL DO PARA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8932,Televisão,TILLMANN & OLIVEIRA LTDA - ME,NOVO REPARTIMENTO,n/d,PA,Pará,Norte,Brasil,MCTIC
id8933,Rádio,TELEVISAO LIBERAL LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8934,Rádio,SISTEMA ROMULO MAIORANA DE RADIODIFUSAO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8935,Rádio,SISTEMA RADIO CARAJAS DA AMAZONIA LTDA,PARAUAPEBAS,n/d,PA,Pará,Norte,Brasil,MCTIC
id8936,Televisão,SISTEMA MATOGROSSO DE COMUNICACAO LTDA - ME,ALTAMIRA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8937,Televisão,SISTEMA MARATAUIRA DE COMUNICACOES LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8938,Televisão,SISTEMA DE COMUNICACAO FREDERICO BRAUN LTDA,CAPANEMA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8939,Televisão,REDE NORTE DE COMUNICACAO LTDA. - ME.,CASTANHAL,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8940,Rádio,REDE DE RADIO E TELEVISÃO VALE DO XINGU LTDA,ALTAMIRA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8941,Rádio,REDE DE RADIO E TELEVISAO ESTACAO PARA LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8942,Rádio,RADIO SAO GABRIEL LTDA,PORTO ALEGRE,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,MCTIC
id8943,Rádio,RAULAND PUBLICIDADE E NEGOCIOS LTDA,CASTANHAL,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8944,Televisão,RAULAND BELEM SOM LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8945,Rádio,RAULAND BELEM SOM LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8946,Rádio,RADIODIFUSORA SOL NASCENTE LTDA,SOURE,n/d,PA,Pará,Norte,Brasil,MCTIC
id8947,Rádio,RADIODIFUSAO CARAJAS LTDA,CURIONÓPOLIS,n/d,PA,Pará,Norte,Brasil,MCTIC
id8948,Rádio,RADIO XINGUARA LTDA,XINGUARA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8949,Rádio,RADIO XIMANGO LTDA,ALENQUER,n/d,PA,Pará,Norte,Brasil,MCTIC
id8950,Rádio,RADIO TROPICAL LTDA,SOURE,n/d,PA,Pará,Norte,Brasil,MCTIC
id8951,Televisão,RADIO TOCANTINS DE MARABA LTDA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8952,Televisão,RADIO TELEVISAO FRATERNIDADE LTDA,ANANINDEUA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8953,Rádio,RADIO RURAL DE ALTAMIRA LTDA,ALTAMIRA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8954,Rádio,RADIO RONDON LTDA,RONDON DO PARÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8955,Televisão,RADIO RONDON LTDA,RONDON DO PARÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8956,Rádio,RADIO PEROLA FM LTDA,BRAGANÇA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8957,Rádio,RADIO ORIENTE DE REDENCAO LTDA,REDENÇÃO,n/d,PA,Pará,Norte,Brasil,MCTIC
id8958,Rádio,RADIO MISSOES DA AMAZONIA LTDA,ÓBIDOS,n/d,PA,Pará,Norte,Brasil,MCTIC
id8959,Rádio,RADIO MARAJO LTDA,BREVES,n/d,PA,Pará,Norte,Brasil,MCTIC
id8960,Rádio,RADIO JURUA LTDA,SÃO FÉLIX DO XINGU,n/d,PA,Pará,Norte,Brasil,MCTIC
id8961,Rádio,RADIO JORNAL DA TRANSAMAZONICA LTDA,ALTAMIRA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8962,Rádio,RADIO ITACAIUNAS LTDA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8963,Rádio,RADIO GUARANI DO MARAJO LTDA,SOURE,n/d,PA,Pará,Norte,Brasil,MCTIC
id8964,Rádio,RADIO GUAMA LTDA,SÃO MIGUEL DO GUAMÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8965,Rádio,RADIO GUAJARA LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8966,Rádio,RADIO EDUCADORA VALE DO ACARA LTDA,TOMÉ-AÇU,n/d,PA,Pará,Norte,Brasil,MCTIC
id8967,Televisão,RADIO E TV VALE DO URUARA LTDA,URUARÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8968,Rádio,RADIO E TV TAPAJOS LTDA,SANTARÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id8969,Rádio,RADIO E TV PONTA NEGRA LTDA,SANTARÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id8970,Televisão,RADIO E TV PARA LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8971,Televisão,RADIO E TV MANIA LTDA,AUGUSTO CORRÊA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8972,Rádio,RADIO E TELEVISAO JARANA LTDA,PARAGOMINAS,n/d,PA,Pará,Norte,Brasil,MCTIC
id8973,Rádio,RADIO E TELEVISÃO GUARANY DE SANTAREM LTDA,SANTARÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id8974,Rádio,RADIO E TELEVISAO ATALAIA LTDA,ÓBIDOS,n/d,PA,Pará,Norte,Brasil,MCTIC
id8975,Rádio,RADIO DIFUSORA FM DE PARAGOMINAS LTDA,PARAGOMINAS,n/d,PA,Pará,Norte,Brasil,MCTIC
id8976,Rádio,RADIO CLUBE DE ITAITUBA LTDA,ITAITUBA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8977,Rádio,RADIO CIDADE MORENA FM LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8978,Rádio,RADIO CABANO LTDA,MARACANÃ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8979,Rádio,RADIO ALVORADA LTDA,ANANINDEUA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8980,Rádio,PROVINCIA FM STEREO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id8981,Televisão,PREFEITURA MUNICIPAL DE VISEU,VISEU,n/d,PA,Pará,Norte,Brasil,MCTIC
id8982,Televisão,PREFEITURA MUNICIPAL DE ULIANOPOLIS,ULIANÓPOLIS,n/d,PA,Pará,Norte,Brasil,MCTIC
id8983,Televisão,PREFEITURA MUNICIPAL DE SANTAREM,SANTARÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id8984,Televisão,PREFEITURA MUNICIPAL DE RONDON DO PARA,RONDON DO PARÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8985,Televisão,PREFEITURA MUNICIPAL DE PRIMAVERA,PRIMAVERA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8986,Televisão,PREFEITURA MUNICIPAL DE PARAGOMINAS,PARAGOMINAS,n/d,PA,Pará,Norte,Brasil,MCTIC
id8987,Televisão,PREFEITURA MUNICIPAL DE ORIXIMINA,ORIXIMINÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8988,Televisão,PREFEITURA MUNICIPAL DE MONTE ALEGRE,MONTE ALEGRE,n/d,PA,Pará,Norte,Brasil,MCTIC
id8989,Televisão,PREFEITURA MUNICIPAL DE MOCAJUBA,MOCAJUBA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8990,Televisão,PREFEITURA MUNICIPAL DE MAE DO RIO,MÃE DO RIO,n/d,PA,Pará,Norte,Brasil,MCTIC
id8991,Televisão,PREFEITURA MUNICIPAL DE IPIXUNA DO PARA,IPIXUNA DO PARÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8992,Televisão,PREFEITURA MUNICIPAL DE CAPITAO POCO,CAPITÃO POÇO,n/d,PA,Pará,Norte,Brasil,MCTIC
id8993,Televisão,PREFEITURA MUNICIPAL DE CANAA DOS CARAJAS,CANAÃ DOS CARAJÁS,n/d,PA,Pará,Norte,Brasil,MCTIC
id8994,Televisão,PREFEITURA MUNICIPAL DE CAMETA,CAMETÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id8995,Rádio,SOCIEDADE RADIO PALMEIRA LTDA,PALMEIRA DAS MISSÕES,n/d,RS,Rio Grande do Sul,Sul,Brasil,MCTIC
id8996,Televisão,PREFEITURA MUNICIPAL DE AUGUSTO CORREA,AUGUSTO CORRÊA,n/d,PA,Pará,Norte,Brasil,MCTIC
id8997,Televisão,PREFEITURA MUNICIPAL DE ALENQUER,ALENQUER,n/d,PA,Pará,Norte,Brasil,MCTIC
id8998,Rádio,PORTEL SERVICOS DE RADIODIFUSAO LTDA,PORTEL,n/d,PA,Pará,Norte,Brasil,MCTIC
id8999,Televisão,PANTANAL COMUNICACOES LTDA,SANTA MARIA DO PARÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9000,Rádio,MODELO FM LTDA,CASTANHAL,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9001,Rádio,M. N. CARVALHO & CIA LTDA. ME,MUANÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9002,Rádio,ITA NEGOCIOS E PARTICIPACOES LTDA,ITAITUBA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9003,Televisão,ITA NEGOCIOS E PARTICIPACOES LTDA,ITAITUBA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9004,Rádio,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARA",SANTARÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id9005,Rádio,G. C. COMUNICACAO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9006,Rádio,FUNDACAO RADIO EDUCADORA DE BRAGANCA,BRAGANÇA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9007,Rádio,FUNDACAO RADIO E TV EDUCATIVA ATLANTICO NORTE,CASTANHAL,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9008,Rádio,FUNDACAO NAZARE DE COMUNICACAO,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9009,Rádio,FUNDACAO MATER DEI,VIGIA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9010,Rádio,FUNDACAO INSTITUTO PARA O DESENVOLVIMENTO DA AMAZONIA - FIDESA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9011,Rádio,FUNDACAO EDUCATIVA E CULTURAL AMAZONIA VIVA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9012,Rádio,FUNDACAO DE COMUNICACAO EDUCATIVA E CULTURAL NOSSA SENHORA DA CONCEICAO,ABAETETUBA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9013,Rádio,FUNDACAO ALDO CARVALHO DE COMUNICACAO SOCIAL,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9014,Rádio,FUND. NAC. DA CULT. NEGRA E MISCIGENACOES BRASILEIRAS,CAPANEMA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9015,Televisão,EMPRESA DE COMUNICACAO ABAETETUBENSE LTDA,ABAETETUBA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9016,Rádio,CARAJAS FM LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9017,Televisão,BRASIL MAIOR TELECOMUNICACOES E VIDEO LTDA,TAILÂNDIA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9018,Rádio,BELEM RADIODIFUSAO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9019,Televisão,SM COMUNICACOES LTDA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9020,Televisão,SF SERVICOS DE COMUNICACOES LTDA - ME,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9021,Televisão,FUNDACAO NAZARE DE COMUNICACAO,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9022,Televisão,NOSSO LAR SERVICOS DE RADIODIFUSAO LTDA-ME,XINGUARA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9023,Televisão,F S M COMUNICACAO LTDA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9024,Televisão,FUNDACAO PARAENSE DE RADIODIFUSAO - FUNTELPA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9025,Televisão,TELEVISAO LIBERAL LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9026,Televisão,MODELO FM LTDA,CASTANHAL,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9027,Televisão,RADIO E TV PONTA NEGRA LTDA,SANTARÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id9028,Televisão,RTP-REDE DE TELEVISAO PARAENSE LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9029,Televisão,SISTEMA CLUBE DO PARA DE COMUNICACAO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9030,Televisão,RCR-REDE DE COMUNICACAO REGIONAL LTDA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9031,Televisão,R A W COMUNICACAO E PUBLICIDADE LTDA - EPP,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9032,Televisão,RBA REDE BRASIL AMAZONIA DE TELEVISAO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9033,Televisão,COMPANHIA VALE DO RIO DOCE,PARAUAPEBAS,n/d,PA,Pará,Norte,Brasil,MCTIC
id9034,Televisão,MINERACAO RIO DO NORTE SA,ORIXIMINÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9035,Televisão,RADIO FLORESTA LTDA,TUCURUÍ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9036,Rádio,AMAZONIA COMUNICACOES LTDA.,CAMETÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9037,Televisão,RADIO E TV TAPAJOS LTDA,SANTARÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id9038,Televisão,SERVISAT RADIODIFUSAO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9039,Televisão,SISTEMA VALE DO TOCANTINS DE COMUNICACOES LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9040,Televisão,SISTEMA VENEZA DE COMUNICAÇÃO E PUBLICIDADE LTDA - ME,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9041,Rádio,FUNDACAO RADIO FM EDUCADORA ITAGUARY N. S. DA CONCEICAO,PONTA DE PEDRAS,n/d,PA,Pará,Norte,Brasil,MCTIC
id9042,Rádio,REDE METROPOLITANA DE RADIO E TELEVISAO LTDA - ME,CAMETÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9043,Rádio,REDE UNIAO DE RADIO E TELEVISAO DO PARA LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9044,Rádio,SPC - SISTEMA PARAENSE DE COMUNICACOES LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9045,Televisão,RADIODIFUSAO CARAJAS LTDA,CURIONÓPOLIS,n/d,PA,Pará,Norte,Brasil,MCTIC
id9046,Rádio,A2 COMUNICACOES LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9047,Rádio,RADIO SOM TOCANTINS LTDA.,PARAÍSO DO TOCANTINS,n/d,TO,Tocantins,Norte,Brasil,MCTIC
id9048,Televisão,RADIO E TV IMPRENSA LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9049,Rádio,REDE NORTE DE COMUNICACAO LTDA. - ME.,CASTANHAL,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9050,Rádio,TERRA FM LTDA,TUCUMÃ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9051,Televisão,ENGENET ACCESS SERVICOS DE TELECOMUNICACOES LTDA-ME,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9052,Televisão,PREFEITURA MUNICIPAL DE RIO MARIA,RIO MARIA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9053,Televisão,RADIO GUAJARA LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9054,Televisão,REDE METROPOLITANA DE RADIO E TELEVISAO LTDA - ME,CAMETÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9055,Televisão,REDE NOVO ESTADO DE RADIO E TELEVISAO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9056,Televisão,SCA-SISTEMA DE COMUNICACAO ARAGUAIA LTDA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9057,Televisão,SISTEMA CARAJAS DE COMUNICACOES LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9058,Televisão,W M W GONCALVES LTDA-ME,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9059,Rádio,AMAZONIA COMUNICACAO E RADIODIFUSAO LTDA - ME,CASTANHAL,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9060,Rádio,EMISSORAS RADIO MARAJOARA LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9061,Rádio,RADIO FLORESTA LTDA,TUCURUÍ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9062,Rádio,S B C - RADIODIFUSAO LTDA,CURUÇÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9063,Rádio,SNC - SISTEMA NORTE DE COMUNICACAO LTDA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9064,Rádio,W. A. C. RABELO & CIA LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9065,Televisão,NORDESTE COMUNICACAO E MARKETING LTDA,CASTANHAL,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9066,Televisão,PREFEITURA MUNICIPAL DE XINGUARA,XINGUARA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9067,Televisão,RCC - REDE CRISTALINO DE COMUNICAÇÃO LTDA,CURIONÓPOLIS,n/d,PA,Pará,Norte,Brasil,MCTIC
id9068,Televisão,TV GUAJARINA LTDA,CAPITÃO POÇO,n/d,PA,Pará,Norte,Brasil,MCTIC
id9069,Rádio,BRASIL AMAZONIA COMUNICACAO E EMPREENDIMENTOS LTDA,ABAETETUBA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9070,Rádio,FUNDACAO BARCARENA DE COMUNICACAO E ASSISTENCIA SOCIAL,BARCARENA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9071,Rádio,FUNDACAO NOSSA SENHORA DO ROSARIO,BRAGANÇA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9072,Rádio,FUNDACAO PARAENSE DE RADIODIFUSAO - FUNTELPA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9073,Rádio,RADIO CLUBE DO PARA PRC5 LIMITADA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9074,Rádio,RADIO LIBERAL LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9075,Rádio,FUNDACAO CULTURAL SAO JUDAS TADEU,PARAÍSO DO TOCANTINS,n/d,TO,Tocantins,Norte,Brasil,MCTIC
id9076,Rádio,RADIO TOCANTINS LTDA,CAMETÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9077,Rádio,REDE DE EMISSORAS UNIDAS DE PARAGOMINAS LTDA,PARAGOMINAS,n/d,PA,Pará,Norte,Brasil,MCTIC
id9078,Rádio,SANTAREM RADIO E TV LTDA,SANTARÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id9079,Televisão,AMAZONIA RADIO E TELEVISAO LTDA,SANTARÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id9080,Televisão,BACEX COMERCIO E EXPORTACAO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9081,Televisão,CONSELHO DE DESENVOLVIMENTO COMUNITARIO DE TUCUMA,TUCUMÃ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9082,Televisão,EMISSORAS RADIO MARAJOARA LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9083,Televisão,GRUPO DE COMUNICACAO MARDEGAN & MENEZES LTDA - ME,BRASIL NOVO,n/d,PA,Pará,Norte,Brasil,MCTIC
id9084,Televisão,ITAITUBA SISTEMA DE COMUNICACAO LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9085,Televisão,JSRTV TRANSMISSAO DE SINAIS LTDA - ME,RONDON DO PARÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9086,Televisão,KAIROS COMUNICACAO AMAZONIA LEGAL LTDA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9087,Televisão,MEC-MINERACAO ESPORTE CLUBE,ORIXIMINÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9088,Televisão,MS SERVICOS DE COMUNICACOES LTDA,BELÉM,RM Belém,PA,Pará,Norte,Brasil,MCTIC
id9089,Televisão,OURO VERDE COMUNICACOES LTDA,PARAGOMINAS,n/d,PA,Pará,Norte,Brasil,MCTIC
id9090,Televisão,PREFEITURA MUNICIPAL DE ABEL FIGUEIREDO,ABEL FIGUEIREDO,n/d,PA,Pará,Norte,Brasil,MCTIC
id9091,Televisão,PREFEITURA MUNICIPAL DE ALMEIRIM,ALMEIRIM,n/d,PA,Pará,Norte,Brasil,MCTIC
id9092,Televisão,PREFEITURA MUNICIPAL DE ALTAMIRA,ALTAMIRA,n/d,PA,Pará,Norte,Brasil,MCTIC
id9093,Televisão,PREFEITURA MUNICIPAL DE BREVES,BREVES,n/d,PA,Pará,Norte,Brasil,MCTIC
id9094,Televisão,PREFEITURA MUNICIPAL DE MARABA,MARABÁ,n/d,PA,Pará,Norte,Brasil,MCTIC
id9095,Televisão,PREFEITURA MUNICIPAL DE OUREM,OURÉM,n/d,PA,Pará,Norte,Brasil,MCTIC
id9096,Televisão,PREFEITURA MUNICIPAL DE PARAUAPEBAS,PARAUAPEBAS,n/d,PA,Pará,Norte,Brasil,MCTIC
