meio,cidade,Codmun6,Codmun7,veiculos_mapeados,regiao_metropolitana,uf,estado,regiao,pais,POP,RDPC,I_ESCOLARIDADE,IDHM,IDHM_E,IDHM_L,IDHM_R
Jornal,JAGUARIÚNA,352470.0,3524709.0,2,n/d,SP,São Paulo,Sudeste,Brasil,44108.0,1038.61,0.635,0.784,0.715,0.862,0.782
Jornal,LARANJAL PAULISTA,352640.0,3526407.0,2,n/d,SP,São Paulo,Sudeste,Brasil,25243.0,760.58,0.527,0.729,0.639,0.829,0.732
Jornal,LEME,352670.0,3526704.0,2,n/d,SP,São Paulo,Sudeste,Brasil,91255.0,746.15,0.511,0.744,0.665,0.851,0.729
Jornal,LINS,352710.0,3527108.0,2,n/d,SP,São Paulo,Sudeste,Brasil,70592.0,919.53,0.657,0.786,0.733,0.869,0.762
Jornal,LORENA,352720.0,3527207.0,2,n/d,SP,São Paulo,Sudeste,Brasil,82126.0,781.28,0.672,0.766,0.713,0.856,0.736
Jornal,MAIRIPORÃ,352850.0,3528502.0,2,RM São Paulo,SP,São Paulo,Sudeste,Brasil,80353.0,944.03,0.625,0.788,0.723,0.881,0.767
Jornal,MATÃO,352930.0,3529302.0,2,n/d,SP,São Paulo,Sudeste,Brasil,76679.0,940.44,0.57,0.773,0.713,0.847,0.766
Jornal,MOCOCA,353050.0,3530508.0,2,n/d,SP,São Paulo,Sudeste,Brasil,65734.0,881.99,0.584,0.762,0.709,0.827,0.756
Jornal,MONTE AZUL PAULISTA,353150.0,3531506.0,2,n/d,SP,São Paulo,Sudeste,Brasil,18862.0,765.11,0.502,0.753,0.69,0.843,0.733
Jornal,MORRO AGUDO,353190.0,3531902.0,2,n/d,SP,São Paulo,Sudeste,Brasil,29050.0,687.37,0.449,0.712,0.604,0.836,0.716
Jornal,NOVO HORIZONTE,353350.0,3533502.0,2,n/d,SP,São Paulo,Sudeste,Brasil,36479.0,806.75,0.519,0.753,0.665,0.865,0.741
Jornal,OLÍMPIA,353390.0,3533908.0,2,n/d,SP,São Paulo,Sudeste,Brasil,49865.0,783.14,0.573,0.773,0.724,0.867,0.737
Jornal,OSVALDO CRUZ,353460.0,3534609.0,2,n/d,SP,São Paulo,Sudeste,Brasil,29646.0,797.55,0.581,0.762,0.713,0.837,0.74
Jornal,PARANAPANEMA,353580.0,3535804.0,2,n/d,SP,São Paulo,Sudeste,Brasil,17712.0,613.31,0.459,0.717,0.631,0.839,0.697
Jornal,PAULÍNIA,353650.0,3536505.0,2,n/d,SP,São Paulo,Sudeste,Brasil,82005.0,1160.79,0.68,0.795,0.727,0.864,0.8
Jornal,PEDERNEIRAS,353670.0,3536703.0,2,n/d,SP,São Paulo,Sudeste,Brasil,41334.0,788.42,0.531,0.739,0.673,0.812,0.738
Jornal,PEREIRA BARRETO,353740.0,3537404.0,2,n/d,SP,São Paulo,Sudeste,Brasil,24618.0,743.94,0.57,0.766,0.732,0.845,0.728
Jornal,PIEDADE,353780.0,3537800.0,2,n/d,SP,São Paulo,Sudeste,Brasil,51436.0,601.32,0.448,0.716,0.624,0.848,0.694
Jornal,PIRACAIA,353860.0,3538600.0,2,n/d,SP,São Paulo,Sudeste,Brasil,25013.0,893.05,0.485,0.739,0.625,0.851,0.758
Jornal,PIRAJU,353880.0,3538808.0,2,n/d,SP,São Paulo,Sudeste,Brasil,28356.0,801.23,0.558,0.758,0.699,0.843,0.74
Jornal,PIRAJUÍ,353890.0,3538907.0,2,n/d,SP,São Paulo,Sudeste,Brasil,19560.0,770.38,0.507,0.749,0.672,0.853,0.734
Jornal,PIRASSUNUNGA,353930.0,3539301.0,2,n/d,SP,São Paulo,Sudeste,Brasil,69832.0,1086.22,0.651,0.801,0.736,0.884,0.789
Jornal,PRADÓPOLIS,354090.0,3540903.0,2,n/d,SP,São Paulo,Sudeste,Brasil,17316.0,788.76,0.508,0.733,0.65,0.822,0.738
Jornal,PRESIDENTE VENCESLAU,354150.0,3541505.0,2,n/d,SP,São Paulo,Sudeste,Brasil,36387.0,846.18,0.565,0.763,0.708,0.837,0.749
Jornal,PROMISSÃO,354160.0,3541604.0,2,n/d,SP,São Paulo,Sudeste,Brasil,35331.0,726.0,0.527,0.743,0.666,0.85,0.724
Jornal,RANCHARIA,354220.0,3542206.0,2,n/d,SP,São Paulo,Sudeste,Brasil,28705.0,707.37,0.524,0.751,0.683,0.861,0.72
Jornal,SANTA GERTRUDES,354670.0,3546702.0,2,n/d,SP,São Paulo,Sudeste,Brasil,21561.0,718.03,0.534,0.737,0.654,0.847,0.723
Jornal,SANTA ISABEL,354680.0,3546801.0,2,RM São Paulo,SP,São Paulo,Sudeste,Brasil,50137.0,623.11,0.537,0.738,0.689,0.834,0.7
Jornal,SANTO ANASTÁCIO,354770.0,3547700.0,2,n/d,SP,São Paulo,Sudeste,Brasil,20413.0,726.34,0.533,0.753,0.689,0.854,0.725
Jornal,SÃO JOAQUIM DA BARRA,354940.0,3549409.0,2,n/d,SP,São Paulo,Sudeste,Brasil,46359.0,799.93,0.595,0.762,0.706,0.847,0.74
Jornal,SÃO JOSÉ DO RIO PARDO,354970.0,3549706.0,2,n/d,SP,São Paulo,Sudeste,Brasil,51528.0,818.61,0.563,0.774,0.717,0.868,0.744
Jornal,SÃO MANUEL,355010.0,3550100.0,2,n/d,SP,São Paulo,Sudeste,Brasil,38157.0,773.82,0.548,0.744,0.695,0.805,0.735
Jornal,SÃO ROQUE,355060.0,3550605.0,2,n/d,SP,São Paulo,Sudeste,Brasil,78372.0,932.62,0.599,0.768,0.687,0.863,0.765
Jornal,SÃO SEBASTIÃO,355070.0,3550704.0,2,n/d,SP,São Paulo,Sudeste,Brasil,73583.0,837.48,0.591,0.772,0.703,0.875,0.747
Jornal,TIETÊ,355450.0,3554508.0,2,n/d,SP,São Paulo,Sudeste,Brasil,36638.0,927.25,0.563,0.778,0.698,0.884,0.764
Jornal,VÁRZEA PAULISTA,355650.0,3556503.0,2,n/d,SP,São Paulo,Sudeste,Brasil,106832.0,706.02,0.572,0.759,0.705,0.863,0.72
Jornal,VOTUPORANGA,355710.0,3557105.0,2,n/d,SP,São Paulo,Sudeste,Brasil,84511.0,977.39,0.613,0.79,0.744,0.857,0.772
Jornal,ANDIRÁ,410110.0,4101101.0,2,n/d,PR,Paraná,Sul,Brasil,20573.0,587.51,0.486,0.725,0.66,0.838,0.69
Jornal,ARAPONGAS,410150.0,4101507.0,2,n/d,PR,Paraná,Sul,Brasil,103954.0,855.02,0.567,0.748,0.669,0.834,0.751
Jornal,ARAUCÁRIA,410180.0,4101804.0,2,RM Curitiba,PR,Paraná,Sul,Brasil,119047.0,814.39,0.569,0.74,0.639,0.852,0.743
Jornal,ASSIS CHATEAUBRIAND,410200.0,4102000.0,2,n/d,PR,Paraná,Sul,Brasil,32901.0,676.1,0.467,0.729,0.633,0.857,0.713
Jornal,BANDEIRANTES,410240.0,4102406.0,2,n/d,PR,Paraná,Sul,Brasil,32016.0,679.72,0.514,0.727,0.658,0.819,0.714
Jornal,CAMBÉ,410370.0,4103701.0,2,n/d,PR,Paraná,Sul,Brasil,96541.0,723.34,0.538,0.734,0.651,0.84,0.724
Jornal,CAMPINA GRANDE DO SUL,410400.0,4104006.0,2,RM Curitiba,PR,Paraná,Sul,Brasil,38621.0,671.29,0.528,0.718,0.605,0.86,0.712
Jornal,CASTRO,410490.0,4104907.0,2,n/d,PR,Paraná,Sul,Brasil,66639.0,639.54,0.466,0.703,0.6,0.823,0.704
Jornal,COLOMBO,410580.0,4105805.0,2,RM Curitiba,PR,Paraná,Sul,Brasil,212419.0,682.85,0.526,0.733,0.632,0.87,0.715
Jornal,CRUZEIRO DO OESTE,410660.0,4106605.0,2,n/d,PR,Paraná,Sul,Brasil,20305.0,617.44,0.461,0.717,0.64,0.825,0.698
Jornal,GOIOERÊ,410860.0,4108601.0,2,n/d,PR,Paraná,Sul,Brasil,28869.0,707.58,0.49,0.731,0.639,0.85,0.72
Jornal,GUARATUBA,410960.0,4109609.0,2,n/d,PR,Paraná,Sul,Brasil,31809.0,782.92,0.517,0.717,0.604,0.828,0.737
Jornal,IRATI,411070.0,4110706.0,2,n/d,PR,Paraná,Sul,Brasil,55969.0,685.81,0.476,0.726,0.64,0.835,0.715
Jornal,JACAREZINHO,411180.0,4111803.0,2,n/d,PR,Paraná,Sul,Brasil,38787.0,770.55,0.576,0.743,0.663,0.844,0.734
Jornal,JANDAIA DO SUL,411210.0,4112108.0,2,n/d,PR,Paraná,Sul,Brasil,20153.0,803.28,0.544,0.747,0.703,0.801,0.741
Jornal,LOANDA,411350.0,4113502.0,2,n/d,PR,Paraná,Sul,Brasil,21023.0,725.67,0.499,0.725,0.645,0.815,0.724
Jornal,MORRETES,411620.0,4116208.0,2,n/d,PR,Paraná,Sul,Brasil,15642.0,665.51,0.462,0.686,0.544,0.837,0.71
Jornal,NOVA ESPERANÇA,411690.0,4116901.0,2,n/d,PR,Paraná,Sul,Brasil,26513.0,719.26,0.488,0.722,0.628,0.829,0.723
Jornal,REALEZA,412140.0,4121406.0,2,n/d,PR,Paraná,Sul,Brasil,16245.0,704.94,0.449,0.722,0.63,0.83,0.72
Jornal,SANTA HELENA,412350.0,4123501.0,2,n/d,PR,Paraná,Sul,Brasil,23338.0,791.53,0.496,0.744,0.678,0.823,0.738
Jornal,SANTA TEREZINHA DE ITAIPU,412405.0,4124053.0,2,n/d,PR,Paraná,Sul,Brasil,20714.0,688.34,0.527,0.738,0.689,0.814,0.716
Jornal,TOLEDO,412770.0,4127700.0,2,n/d,PR,Paraná,Sul,Brasil,118908.0,876.72,0.586,0.768,0.702,0.855,0.755
Jornal,WENCESLAU BRAZ,412850.0,4128500.0,2,n/d,PR,Paraná,Sul,Brasil,19117.0,594.42,0.436,0.687,0.594,0.79,0.692
Jornal,ABELARDO LUZ,420010.0,4200101.0,2,n/d,SC,Santa Catarina,Sul,Brasil,17016.0,562.88,0.404,0.696,0.578,0.852,0.684
Jornal,APIÚNA,420125.0,4201257.0,2,n/d,SC,Santa Catarina,Sul,Brasil,9564.0,776.69,0.378,0.708,0.584,0.827,0.735
Jornal,COCAL DO SUL,420425.0,4204251.0,2,n/d,SC,Santa Catarina,Sul,Brasil,15155.0,833.24,0.606,0.78,0.74,0.859,0.747
Jornal,DIONÍSIO CERQUEIRA,420500.0,4205001.0,2,n/d,SC,Santa Catarina,Sul,Brasil,14753.0,636.41,0.41,0.706,0.61,0.82,0.703
Jornal,FORQUILHINHA,420545.0,4205456.0,2,n/d,SC,Santa Catarina,Sul,Brasil,22503.0,870.85,0.503,0.753,0.657,0.861,0.754
Jornal,GASPAR,420590.0,4205902.0,2,n/d,SC,Santa Catarina,Sul,Brasil,57615.0,964.36,0.558,0.765,0.655,0.889,0.77
Jornal,GUABIRUBA,420630.0,4206306.0,2,n/d,SC,Santa Catarina,Sul,Brasil,18414.0,851.75,0.476,0.754,0.653,0.876,0.75
Jornal,ITAIÓPOLIS,420810.0,4208104.0,2,n/d,SC,Santa Catarina,Sul,Brasil,20280.0,625.36,0.423,0.708,0.606,0.836,0.7
Jornal,ITAPIRANGA,420840.0,4208401.0,2,n/d,SC,Santa Catarina,Sul,Brasil,15363.0,942.44,0.556,0.775,0.723,0.842,0.766
Jornal,ORLEANS,421170.0,4211702.0,2,n/d,SC,Santa Catarina,Sul,Brasil,21373.0,844.35,0.49,0.755,0.657,0.873,0.749
Jornal,BALNEÁRIO PIÇARRAS,421280.0,4212809.0,2,n/d,SC,Santa Catarina,Sul,Brasil,17029.0,826.13,0.562,0.756,0.668,0.869,0.745
Jornal,PINHALZINHO,421290.0,4212908.0,2,n/d,SC,Santa Catarina,Sul,Brasil,16222.0,893.85,0.552,0.783,0.716,0.886,0.758
Jornal,PIRATUBA,421310.0,4213104.0,2,n/d,SC,Santa Catarina,Sul,Brasil,4773.0,779.57,0.485,0.758,0.714,0.829,0.736
Jornal,RIO DO CAMPO,421450.0,4214508.0,2,n/d,SC,Santa Catarina,Sul,Brasil,6186.0,803.46,0.441,0.729,0.65,0.803,0.741
Jornal,RIO NEGRINHO,421500.0,4215000.0,2,n/d,SC,Santa Catarina,Sul,Brasil,39723.0,664.58,0.537,0.738,0.668,0.848,0.71
Jornal,RODEIO,421510.0,4215109.0,2,n/d,SC,Santa Catarina,Sul,Brasil,10871.0,958.15,0.447,0.754,0.626,0.889,0.769
Jornal,SANTO AMARO DA IMPERATRIZ,421570.0,4215703.0,2,n/d,SC,Santa Catarina,Sul,Brasil,19714.0,867.13,0.591,0.781,0.71,0.89,0.753
Jornal,SÃO JOÃO BATISTA,421630.0,4216305.0,2,n/d,SC,Santa Catarina,Sul,Brasil,26060.0,794.12,0.521,0.74,0.634,0.865,0.739
Jornal,SÃO LOURENÇO DO OESTE,421690.0,4216909.0,2,n/d,SC,Santa Catarina,Sul,Brasil,21668.0,841.27,0.527,0.749,0.695,0.807,0.748
Jornal,SÃO LUDGERO,421700.0,4217006.0,2,n/d,SC,Santa Catarina,Sul,Brasil,10930.0,884.18,0.564,0.755,0.683,0.834,0.756
Jornal,URUSSANGA,421900.0,4219002.0,2,n/d,SC,Santa Catarina,Sul,Brasil,20196.0,883.42,0.532,0.772,0.695,0.876,0.756
Jornal,AGUDO,430010.0,4300109.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,16549.0,861.06,0.385,0.694,0.524,0.847,0.752
Jornal,ARROIO DO MEIO,430100.0,4301008.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,18644.0,850.06,0.51,0.769,0.706,0.86,0.75
Jornal,BALNEÁRIO PINHAL,430163.0,4301636.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,10824.0,662.85,0.464,0.696,0.567,0.836,0.71
Jornal,CACEQUI,430290.0,4302907.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,13594.0,550.88,0.487,0.7,0.626,0.807,0.68
Jornal,CAMAQUÃ,430350.0,4303509.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,62068.0,686.36,0.44,0.697,0.578,0.819,0.715
Jornal,CARLOS BARBOSA,430480.0,4304804.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,25016.0,1446.56,0.588,0.796,0.724,0.835,0.835
Jornal,DOIS IRMÃOS,430640.0,4306403.0,2,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,27406.0,921.37,0.571,0.743,0.633,0.848,0.763
Jornal,DOM PEDRITO,430660.0,4306601.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,38512.0,686.15,0.469,0.708,0.585,0.848,0.715
Jornal,ELDORADO DO SUL,430676.0,4306767.0,2,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,34100.0,692.0,0.581,0.717,0.609,0.844,0.717
Jornal,ENCRUZILHADA DO SUL,430690.0,4306908.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,24287.0,539.0,0.35,0.657,0.478,0.875,0.677
Jornal,ESTEIO,430770.0,4307708.0,2,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,80484.0,955.86,0.646,0.754,0.662,0.843,0.769
Jornal,FARROUPILHA,430790.0,4307906.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,63310.0,1045.05,0.601,0.777,0.696,0.861,0.783
Jornal,FLORES DA CUNHA,430820.0,4308201.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,27005.0,1062.06,0.519,0.754,0.642,0.849,0.786
Jornal,GETÚLIO VARGAS,430890.0,4308904.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,15983.0,837.17,0.518,0.746,0.658,0.843,0.747
Jornal,GUAPORÉ,430940.0,4309407.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,22658.0,1035.41,0.512,0.765,0.685,0.837,0.781
Jornal,JAGUARÃO,431100.0,4311007.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,27734.0,616.82,0.503,0.707,0.608,0.832,0.698
Jornal,JÚLIO DE CASTILHOS,431120.0,4311205.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,19352.0,765.91,0.477,0.716,0.602,0.833,0.733
Jornal,MUÇUM,431260.0,4312609.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,4777.0,887.43,0.455,0.746,0.654,0.84,0.757
Jornal,NÃO-ME-TOQUE,431265.0,4312658.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,15826.0,1051.05,0.562,0.765,0.673,0.847,0.784
Jornal,NOVA PRATA,431330.0,4313300.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,22636.0,1039.74,0.568,0.766,0.686,0.839,0.782
Jornal,PALMARES DO SUL,431365.0,4313656.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,10930.0,730.31,0.467,0.715,0.592,0.852,0.725
Jornal,RIO PARDO,431570.0,4315701.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,37177.0,633.1,0.47,0.693,0.56,0.846,0.702
Jornal,SANTA CRUZ DO SUL,431680.0,4316808.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,117169.0,1036.87,0.619,0.773,0.693,0.852,0.782
Jornal,SANTA ROSA,431720.0,4317202.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,68021.0,863.61,0.597,0.769,0.693,0.871,0.752
Jornal,SANTA VITÓRIA DO PALMAR,431730.0,4317301.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,30837.0,657.76,0.476,0.712,0.591,0.861,0.709
Jornal,SÃO FRANCISCO DE PAULA,431820.0,4318200.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,20170.0,628.15,0.411,0.685,0.534,0.86,0.701
Jornal,SÃO SEBASTIÃO DO CAÍ,431950.0,4319505.0,2,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,21820.0,772.04,0.53,0.739,0.646,0.852,0.734
Jornal,SARANDI,432010.0,4320107.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,21077.0,1000.86,0.559,0.777,0.705,0.858,0.776
Jornal,SOLEDADE,432080.0,4320800.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,29754.0,737.92,0.509,0.731,0.625,0.861,0.727
Jornal,TAQUARA,432120.0,4321204.0,2,RM Porto Alegre,RS,Rio Grande do Sul,Sul,Brasil,54139.0,871.42,0.484,0.727,0.579,0.88,0.754
Jornal,TRÊS DE MAIO,432180.0,4321808.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,23498.0,881.15,0.532,0.759,0.694,0.834,0.756
Jornal,VENÂNCIO AIRES,432260.0,4322608.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,65458.0,779.48,0.464,0.712,0.6,0.818,0.736
Jornal,VERA CRUZ,432270.0,4322707.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,23914.0,790.95,0.472,0.737,0.643,0.842,0.738
Jornal,VERANÓPOLIS,432280.0,4322806.0,2,n/d,RS,Rio Grande do Sul,Sul,Brasil,22683.0,1141.67,0.556,0.773,0.692,0.838,0.797
Jornal,APARECIDA DO TABOADO,500100.0,5001003.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,22216.0,692.79,0.447,0.697,0.588,0.804,0.717
Jornal,AQUIDAUANA,500110.0,5001102.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,45168.0,585.62,0.469,0.688,0.562,0.84,0.69
Jornal,BATAGUASSU,500190.0,5001904.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,19684.0,614.34,0.467,0.71,0.606,0.847,0.698
Jornal,CHAPADÃO DO SUL,500295.0,5002951.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,19419.0,896.92,0.579,0.754,0.665,0.85,0.758
Jornal,COSTA RICA,500325.0,5003256.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,19530.0,693.05,0.481,0.706,0.606,0.811,0.717
Jornal,LADÁRIO,500520.0,5005202.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,19586.0,575.16,0.574,0.704,0.618,0.822,0.687
Jornal,MIRANDA,500560.0,5005608.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,25270.0,424.44,0.39,0.632,0.507,0.782,0.638
Jornal,MUNDO NOVO,500568.0,5005681.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,16947.0,652.56,0.433,0.686,0.565,0.808,0.707
Jornal,NAVIRAÍ,500570.0,5005707.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,45939.0,683.86,0.473,0.7,0.597,0.803,0.715
Jornal,PARANAÍBA,500630.0,5006309.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,39864.0,738.58,0.464,0.721,0.627,0.823,0.727
Jornal,PONTA PORÃ,500660.0,5006606.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,77416.0,653.36,0.486,0.701,0.598,0.812,0.708
Jornal,RIBAS DO RIO PARDO,500710.0,5007109.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,20451.0,552.58,0.39,0.664,0.519,0.83,0.681
Jornal,RIO BRILHANTE,500720.0,5007208.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,30201.0,705.6,0.474,0.715,0.59,0.861,0.72
Jornal,RIO VERDE DE MATO GROSSO,500740.0,5007406.0,2,n/d,MS,Mato Grosso do Sul,Centro-Oeste,Brasil,18706.0,570.74,0.373,0.673,0.521,0.852,0.686
Jornal,CHAPADA DOS GUIMARÃES,510300.0,5103007.0,2,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,17704.0,540.98,0.456,0.688,0.578,0.833,0.677
Jornal,JACIARA,510480.0,5104807.0,2,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,25453.0,742.81,0.511,0.735,0.655,0.833,0.728
Jornal,LUCAS DO RIO VERDE,510525.0,5105259.0,2,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,45306.0,938.65,0.624,0.768,0.71,0.833,0.766
Jornal,NOVA OLÍMPIA,510623.0,5106232.0,2,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,17297.0,639.03,0.419,0.682,0.561,0.804,0.704
Jornal,VÁRZEA GRANDE,510840.0,5108402.0,2,n/d,MT,Mato Grosso,Centro-Oeste,Brasil,251845.0,668.86,0.604,0.734,0.661,0.842,0.711
Jornal,CERES,520540.0,5205406.0,2,n/d,GO,Goiás,Centro-Oeste,Brasil,20620.0,865.23,0.585,0.775,0.733,0.842,0.753
Jornal,GOIATUBA,520910.0,5209101.0,2,n/d,GO,Goiás,Centro-Oeste,Brasil,32149.0,785.84,0.487,0.725,0.627,0.825,0.737
Jornal,ITABERAÍ,521040.0,5210406.0,2,n/d,GO,Goiás,Centro-Oeste,Brasil,35260.0,773.67,0.45,0.719,0.61,0.828,0.735
Jornal,ITAPACI,521090.0,5210901.0,2,n/d,GO,Goiás,Centro-Oeste,Brasil,18336.0,705.2,0.461,0.725,0.626,0.844,0.72
Jornal,MINAÇU,521308.0,5213087.0,2,n/d,GO,Goiás,Centro-Oeste,Brasil,30927.0,590.7,0.498,0.707,0.637,0.803,0.691
Jornal,NERÓPOLIS,521450.0,5214507.0,2,n/d,GO,Goiás,Centro-Oeste,Brasil,24095.0,555.47,0.548,0.721,0.671,0.82,0.681
Jornal,NOVO GAMA,521523.0,5215231.0,2,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,94781.0,498.44,0.502,0.684,0.567,0.851,0.664
Jornal,SANTO ANTÔNIO DO DESCOBERTO,521975.0,5219753.0,2,RIDE DF,GO,Goiás,Centro-Oeste,Brasil,63019.0,449.39,0.464,0.665,0.556,0.818,0.647
Jornal,SÃO SIMÃO,522040.0,5220405.0,2,n/d,GO,Goiás,Centro-Oeste,Brasil,16837.0,883.78,0.47,0.72,0.599,0.825,0.756
Jornal,URUAÇU,522160.0,5221601.0,2,n/d,GO,Goiás,Centro-Oeste,Brasil,36540.0,797.52,0.498,0.737,0.628,0.86,0.74
Jornal,GUAJARÁ-MIRIM,110010.0,1100106.0,1,n/d,RO,Rondônia,Norte,Brasil,39928.0,494.69,0.486,0.657,0.519,0.823,0.663
Jornal,JARU,110011.0,1100114.0,1,n/d,RO,Rondônia,Norte,Brasil,51715.0,575.14,0.43,0.689,0.577,0.825,0.687
Jornal,PRESIDENTE MÉDICI,110025.0,1100254.0,1,n/d,RO,Rondônia,Norte,Brasil,22262.0,520.2,0.38,0.664,0.55,0.792,0.671
Jornal,CANDEIAS DO JAMARI,110080.0,1100809.0,1,n/d,RO,Rondônia,Norte,Brasil,19681.0,463.63,0.433,0.649,0.512,0.819,0.652
Jornal,BRAGANÇA,150170.0,1501709.0,1,n/d,PA,Pará,Norte,Brasil,112709.0,311.97,0.399,0.6,0.486,0.755,0.589
Jornal,CANAÃ DOS CARAJÁS,150215.0,1502152.0,1,n/d,PA,Pará,Norte,Brasil,26526.0,517.33,0.501,0.673,0.569,0.801,0.67
Jornal,MONTE ALEGRE,150480.0,1504802.0,1,n/d,PA,Pará,Norte,Brasil,55260.0,231.65,0.364,0.589,0.495,0.764,0.541
Jornal,REDENÇÃO,150613.0,1506138.0,1,n/d,PA,Pará,Norte,Brasil,73579.0,529.54,0.457,0.672,0.561,0.804,0.674
Jornal,ARAGUAÍNA,170210.0,1702109.0,1,n/d,TO,Tocantins,Norte,Brasil,149300.0,737.63,0.639,0.752,0.712,0.821,0.727
Jornal,AUGUSTINÓPOLIS,170255.0,1702554.0,1,n/d,TO,Tocantins,Norte,Brasil,15880.0,364.32,0.456,0.67,0.619,0.793,0.614
Jornal,MIRACEMA DO TOCANTINS,171320.0,1713205.0,1,n/d,TO,Tocantins,Norte,Brasil,20590.0,533.46,0.496,0.684,0.579,0.82,0.675
Jornal,PARAÍSO DO TOCANTINS,171610.0,1716109.0,1,n/d,TO,Tocantins,Norte,Brasil,44257.0,899.57,0.617,0.764,0.706,0.831,0.759
Jornal,PORTO NACIONAL,171820.0,1718204.0,1,n/d,TO,Tocantins,Norte,Brasil,48750.0,621.1,0.604,0.74,0.701,0.826,0.699
Jornal,AÇAILÂNDIA,210005.0,2100055.0,1,n/d,MA,Maranhão,Nordeste,Brasil,103752.0,438.56,0.464,0.672,0.602,0.785,0.643
Jornal,BACABAL,210120.0,2101202.0,1,n/d,MA,Maranhão,Nordeste,Brasil,99781.0,375.57,0.454,0.651,0.591,0.753,0.619
Jornal,BALSAS,210140.0,2101400.0,1,n/d,MA,Maranhão,Nordeste,Brasil,83302.0,531.6,0.514,0.687,0.597,0.807,0.674
Jornal,CAROLINA,210280.0,2102804.0,1,n/d,MA,Maranhão,Nordeste,Brasil,23827.0,334.51,0.401,0.634,0.529,0.802,0.6
Jornal,JOÃO LISBOA,210550.0,2105500.0,1,n/d,MA,Maranhão,Nordeste,Brasil,20355.0,303.91,0.435,0.641,0.573,0.785,0.585
Jornal,PEDREIRAS,210820.0,2108207.0,1,n/d,MA,Maranhão,Nordeste,Brasil,39220.0,441.42,0.471,0.682,0.621,0.792,0.644
Jornal,PORTO FRANCO,210900.0,2109007.0,1,n/d,MA,Maranhão,Nordeste,Brasil,21396.0,497.56,0.477,0.684,0.606,0.796,0.664
Jornal,RAPOSA,210945.0,2109452.0,1,n/d,MA,Maranhão,Nordeste,Brasil,26308.0,274.0,0.457,0.626,0.587,0.735,0.568
Jornal,SANTA INÊS,210990.0,2109908.0,1,n/d,MA,Maranhão,Nordeste,Brasil,77056.0,411.04,0.488,0.674,0.615,0.788,0.633
Jornal,PICOS,220800.0,2208007.0,1,n/d,PI,Piauí,Nordeste,Brasil,72941.0,563.88,0.499,0.698,0.621,0.8,0.684
