ANO,UF,UFN,ESPVIDA,FECTOT,MORT1,MORT5,RAZDEP,SOBRE40,SOBRE60,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_0_BASICO,T_ATRASO_0_FUND,T_ATRASO_0_MED,T_ATRASO_1_BASICO,T_ATRASO_1_FUND,T_ATRASO_1_MED,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_ATRASO_2_MED,T_FBBAS,T_FBFUND,T_FBMED,T_FBPRE,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLPRE,T_FLSUPER,T_FREQ0A3,T_FREQ11A14,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ4A5,T_FREQ4A6,T_FREQ5A6,T_FREQ6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQFUND45,T_FREQMED1824,T_FREQMED614,T_FREQSUPER1517,T_FUND11A13,T_FUND12A14,T_FUND15A17,T_FUND16A18,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED19A21,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,CPR,EMP,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_FORMAL,P_FUND,P_MED,P_SERV,P_SIUP,P_SUPER,P_TRANSF,REN0,REN1,REN2,REN3,REN5,RENOCUP,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,THEILtrab,TRABCC,TRABPUB,TRABSC,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA4A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A14CF,T_M15A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMEMTOT,HOMENS80,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,peso1,PESO1114,PESO1113,PESO1214,peso13,PESO15,peso1517,PESO1524,PESO1618,PESO18,Peso1820,PESO1824,Peso1921,PESO25,peso4,peso5,peso6,PESO610,Peso617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,pesoRUR,pesotot,pesourb,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
2000,27,Alagoas,63.79,3.14,48.96,62.05,66.81,85.89,68.77,4.96,6.54,20.33,17.32,33.39,22.18,35.37,25.8,39.73,32.45,38.31,56.33,17.46,19.87,26.92,50.09,41.81,16.76,101.07,122.1,40.06,42.44,6.54,81.04,85.16,12.74,34.09,3.48,7.67,89.83,72.58,33.67,11.9,48.17,56.06,64.92,72.74,87.23,83.48,55.6,16.37,11.45,10.3,0.26,0.16,29.99,38.41,15.44,20.37,29.27,25.14,23.78,9.33,12.66,15.05,12.27,15.84,3.86,45.35,88.04,147.38,294.77,525.11,0.68,31.95,43.81,56.8,70.02,76.24,85.46,57.74,1.38,71.14,5.96,14.13,28.86,70.64,38.76,23.88,285.29,19.64,1647.16,65.35,116.6,210.08,1014.77,304.65,33.56,62.78,94.29,0.82,23.67,1.77,33.26,12.26,4.94,0.21,37.53,31.01,20.6,40.35,0.47,4.83,7.5,13.95,70.81,87.26,91.36,95.62,,38.4,11.47,33.46,60.45,60.08,69.92,17.65,19.22,31.45,26.85,16.63,18.73,0.6,28.8,5.37,26.57,59.91,54.99,50.29,90.96,89.81,18.13,,70.33,51.83,12.77,62.27,56.57,65.67,0.6,10.37,19.17,25.5,,6.35,10.19,169023,165671,164772,136670,105373,93617,81895,66955,56533,46978,36365,162989,29004,21933,16494,11302,1378942,13368,166238,165972,164143,140683,113660,102702,89704,74099,62388,50412,41559,160338,34718,27122,19743,13341,16857,1443679,1085611,37660,67812,980140,65622,268113,200383,202448,199822,1831964,200844,606268,200860,1631546,187612,405424,175442,1225801,69817,70212,65139,316645,785602,140117,165949,100670,951017,646212,902882,2822621,1919739,2162498,328414,202647,1631437,2788765,2611502,0.251,0.299,0.471,0.282,0.647,0.574
2000,28,Sergipe,65.66,2.74,42.97,54.6,62.58,86.9,72.69,5.13,7.21,12.4,10.38,25.16,14.4,26.87,17.64,30.86,35.43,41.62,50.56,19.41,21.27,31.88,45.16,37.11,17.56,104.7,123.83,49.16,65.71,7.93,84.53,89.47,15.93,53.42,4.15,11.43,93.03,75.79,36.23,11.47,67.18,73.06,79.59,84.81,92.29,88.06,53.52,14.47,10.66,12.4,0.26,0.12,36.4,46.4,18.88,26.17,36.6,29.99,27.88,11.36,15.92,17.41,15.24,17.88,3.81,58.89,108.99,187.4,343.57,667.29,0.65,24.52,35.85,48.84,63.16,70.77,81.61,54.19,1.95,68.68,7.01,15.82,31.32,72.28,30.93,19.6,326.67,31.83,1770.21,82.62,143.9,253.13,1121.86,336.92,37.64,69.29,105.93,0.76,28.03,1.94,25.69,13.69,6.25,0.4,40.19,35.0,22.85,43.31,0.55,4.57,9.1,8.89,68.59,86.18,90.46,95.01,,41.13,8.94,34.51,63.05,63.29,73.1,16.81,23.88,34.47,28.18,15.51,16.98,0.62,30.11,5.94,25.19,71.37,66.61,45.01,89.57,91.77,14.98,,63.6,32.82,7.71,55.33,48.37,60.88,0.47,9.08,21.53,21.58,,5.08,8.23,100090,103217,102631,87647,71020,64614,55712,44734,35982,29953,22700,98601,17755,13439,10258,7474,874906,9079,96664,101042,102150,89470,75736,69099,60575,47892,39699,32198,26165,95713,21837,17149,13356,9201,11623,909569,735121,18157,42509,674454,38872,165987,123898,125211,117543,1189113,123282,381898,124480,1065866,120837,258616,114147,807233,40339,41247,40455,191339,480608,91578,101038,61552,616134,424521,511249,1784475,1273226,1391829,203059,123188,1065582,1764278,1710605,0.3,0.366,0.518,0.343,0.678,0.596
2000,29,Bahia,65.8,2.5,41.81,53.38,60.54,87.04,72.94,5.74,7.28,10.78,7.78,23.15,10.89,25.0,15.16,29.57,34.1,40.71,50.24,19.24,21.38,32.04,46.66,37.9,17.72,110.05,131.22,52.75,44.84,5.41,85.47,89.51,17.05,36.5,3.11,8.12,93.56,79.16,37.66,12.72,55.29,63.73,72.43,80.55,91.78,88.37,56.64,16.43,15.17,13.95,0.31,0.09,38.1,48.62,19.95,27.2,37.94,28.94,26.02,12.06,17.42,17.99,16.4,18.17,3.08,57.26,104.11,181.06,341.62,624.67,0.66,25.68,37.45,49.72,64.76,71.25,82.61,55.1,1.68,69.21,6.63,15.32,30.79,73.82,33.24,20.88,322.04,26.97,1774.44,79.79,139.87,249.15,1114.4,338.44,34.79,66.71,103.01,0.77,26.34,2.3,30.42,13.5,7.06,0.49,36.47,34.24,23.63,39.83,0.51,3.77,7.19,10.86,68.13,86.14,90.64,95.29,,42.7,11.64,36.89,66.25,63.84,74.88,18.56,26.84,35.42,28.26,17.1,18.31,0.62,27.36,4.73,28.56,60.65,55.47,44.45,85.05,80.91,13.22,,65.34,44.71,8.22,56.42,49.18,62.88,0.48,8.49,19.55,19.66,,6.13,19.09,669009,756171,801385,661088,499997,450126,403896,344697,276469,232132,181429,694091,152918,115128,90818,61564,6462033,71115,647893,738271,783330,653272,519010,474085,425902,362300,293110,246060,205089,673537,175116,136442,106324,71626,96850,6608217,5592493,172396,353200,5066896,262242,1216573,897740,934223,786752,8891080,956100,2899075,963259,7935178,929354,1942975,870114,5992073,267908,283065,274973,1362432,3535105,749854,738258,474350,4548449,3111871,4297902,13070250,8772348,10375540,1481566,957416,7936559,12912880,12286811,0.289,0.356,0.512,0.332,0.68,0.594
2000,31,Minas Gerais,70.55,2.23,27.75,30.37,52.84,92.41,80.5,6.2,9.16,2.55,2.39,11.96,3.61,12.87,5.15,15.31,56.9,63.74,59.65,21.75,20.57,30.35,21.35,15.69,10.0,100.64,110.85,71.87,43.9,11.05,86.69,92.05,37.27,39.51,6.64,7.52,94.42,75.82,28.03,9.64,46.6,59.1,71.94,84.83,94.67,89.74,33.54,4.99,3.22,12.55,0.27,0.11,68.88,77.45,45.42,55.19,55.5,36.78,31.83,26.33,29.66,22.71,31.61,20.87,6.1,117.13,206.92,331.86,634.43,1122.45,0.61,9.05,15.53,24.64,37.96,48.17,63.51,50.29,2.5,65.37,8.37,18.12,34.63,75.25,24.03,15.62,548.87,68.56,2760.45,161.18,267.47,453.22,1793.9,556.58,38.82,79.64,134.56,0.67,22.45,3.32,19.93,13.53,8.04,0.78,54.07,42.96,27.97,43.19,0.58,7.16,12.76,4.41,49.19,77.14,84.16,92.17,,46.48,9.78,44.43,72.92,65.45,77.67,14.27,35.05,33.82,21.34,12.54,12.66,0.59,38.99,6.91,24.05,89.36,87.21,31.42,92.01,95.66,4.33,,49.81,53.4,5.33,41.58,28.86,48.97,0.28,6.21,13.99,15.02,,3.05,4.34,820626,903998,944875,850462,706822,677121,654619,575901,468323,373189,288771,852992,242750,189937,136101,85183,8851587,79917,794087,877441,922381,835430,718934,701581,682955,594459,488948,392009,314220,826369,271848,221093,166969,108916,122267,9039907,8333312,173342,492036,7667934,314348,1434909,1074016,1080624,964539,12813971,1104105,3553148,1141739,11711876,1129484,2449043,1079505,9261232,335826,344754,333511,1681137,4220151,1109862,877353,545628,6540946,4783318,3219666,17891494,14671828,14595470,1772505,1107393,11715572,17713433,17468085,0.368,0.531,0.624,0.47,0.759,0.68
2000,32,Espírito Santo,71.64,2.16,23.45,27.35,52.04,90.74,77.72,5.53,9.51,2.65,2.47,11.67,3.21,12.56,4.91,15.17,62.68,68.79,66.43,18.41,17.34,24.49,18.91,13.87,9.07,98.52,107.44,73.78,45.27,12.5,84.54,89.99,38.8,40.62,7.23,11.13,92.56,73.41,27.79,9.73,52.71,61.6,70.13,79.88,92.92,87.75,28.13,4.67,4.92,11.57,0.9,0.46,70.59,76.57,47.05,54.75,56.99,40.76,36.23,27.86,30.54,24.95,32.23,23.4,5.63,125.98,219.61,351.38,683.23,1220.06,0.6,7.04,11.82,22.81,34.68,46.4,61.06,49.06,2.74,64.72,8.66,18.39,35.28,76.75,22.65,14.94,574.17,78.61,2816.73,170.12,279.33,484.82,1857.99,577.86,43.6,85.27,139.82,0.65,23.28,3.52,23.03,13.96,7.37,0.88,49.03,45.9,29.44,42.58,0.47,6.27,11.0,6.46,49.19,76.27,83.51,91.6,,48.75,11.48,44.63,73.67,68.96,80.03,13.46,25.62,32.3,19.84,11.95,12.32,0.59,35.47,6.08,25.34,92.67,90.2,31.48,91.86,98.66,3.54,,46.36,47.29,7.08,38.37,26.44,47.12,0.42,7.47,14.09,14.11,,2.45,1.34,145004,160167,166972,151782,125382,120190,115241,101587,82511,59948,44621,146662,37153,29979,22223,13101,1534806,12283,139432,155835,164400,151763,129440,124669,119790,104764,83870,62597,48540,141869,41848,34179,25479,15912,18039,1562426,1511337,36081,87634,1387622,56138,256731,190957,194480,170593,2208075,196150,634917,202531,2012113,200132,438767,191403,1573206,57705,59659,57660,288143,741024,171179,155822,97365,1125212,809071,634183,3097232,2463049,2522731,314179,196370,2012182,3068245,3048681,0.408,0.539,0.64,0.491,0.777,0.687
2000,33,Rio de Janeiro,69.42,2.06,21.21,23.07,48.34,91.87,77.92,7.43,8.96,2.55,2.04,6.64,2.58,6.99,3.45,7.99,50.49,56.23,59.54,23.38,23.78,29.28,26.13,19.99,11.18,107.37,117.6,78.55,63.35,18.21,88.15,92.35,36.69,50.87,10.05,14.36,95.81,81.01,32.53,11.6,66.32,73.4,81.26,87.83,95.17,91.46,37.85,6.09,11.52,12.69,0.63,0.39,61.56,72.99,44.36,54.74,62.0,51.13,48.66,28.66,33.97,32.43,34.6,32.08,10.08,175.69,297.69,507.54,981.41,1791.04,0.6,3.64,7.05,13.65,23.61,32.56,48.46,48.91,2.66,64.88,8.44,18.01,35.12,69.43,23.18,15.37,826.04,109.75,4040.19,238.87,395.28,706.67,2679.65,828.64,44.71,88.7,149.85,0.67,22.34,3.14,2.61,16.32,8.32,0.41,61.13,58.45,39.72,58.91,0.66,11.93,10.84,1.19,31.02,64.06,74.83,87.24,,46.54,4.27,28.84,70.41,64.31,79.15,17.2,43.13,44.5,27.5,16.05,16.91,0.57,45.63,6.36,21.38,92.01,92.13,38.68,94.31,99.54,2.62,,35.74,33.68,4.83,28.88,16.22,37.79,0.42,8.08,13.43,11.97,,1.94,0.46,621320,608822,656590,641580,566594,538788,537330,488168,411311,337488,246857,606627,210146,166850,124230,74643,6900335,62991,599828,594407,659702,658527,599437,585111,597087,549595,473929,388235,294560,588635,260999,221791,178202,116497,124405,7490947,6707854,51139,220047,6436668,240427,964711,719994,722599,735919,10767255,761463,2616399,796837,10010180,831618,1854936,814381,8151686,244802,251403,244475,1182377,2908551,1069088,594379,380934,5707378,4389226,569816,14391282,13821466,11969650,1197398,762888,10009364,14252078,14207411,0.511,0.54,0.664,0.53,0.74,0.745
2000,35,São Paulo,72.16,2.05,19.35,22.49,48.01,91.96,79.22,6.11,10.23,1.6,1.39,6.64,1.93,7.08,2.89,8.37,70.37,76.86,71.39,16.63,14.92,22.03,13.0,8.22,6.58,101.36,107.05,85.66,48.14,17.19,88.13,91.81,50.43,43.14,10.51,10.13,96.26,82.18,28.74,10.47,51.09,62.18,73.95,84.77,95.5,91.96,25.12,3.42,2.72,10.88,0.88,0.46,80.08,85.09,60.53,68.72,69.13,48.71,43.59,39.37,42.3,31.52,44.63,28.81,9.82,207.41,351.38,577.82,1073.65,1854.49,0.58,2.42,4.49,9.74,16.78,26.55,40.08,47.07,3.03,62.82,9.37,19.62,37.18,79.2,20.1,13.41,882.4,133.61,4153.41,279.68,452.44,774.68,2771.62,884.24,44.8,91.43,158.01,0.61,20.36,3.64,5.71,15.36,7.56,0.12,64.38,57.21,39.34,49.9,0.51,11.74,19.41,1.34,20.71,57.66,69.67,84.8,,49.26,6.5,45.37,77.76,67.93,81.3,17.56,55.69,46.73,25.07,15.4,15.07,0.55,50.4,4.44,19.88,97.3,96.62,38.84,98.77,99.64,0.87,,35.08,48.91,4.5,27.88,13.37,37.86,0.31,6.89,11.91,9.16,,1.39,0.36,1623963,1710336,1817616,1757537,1586803,1492773,1400360,1241184,1029684,818855,597226,1609522,488217,374521,281136,167939,18139363,141691,1568201,1673654,1822555,1777856,1619743,1546059,1491377,1325648,1101778,882144,662467,1558105,564808,456341,365634,235480,241190,18893040,18275128,218558,969214,17087356,626054,2729156,2028130,2064293,1920098,27261347,2130889,7175564,2216327,25157733,2257079,5044675,2197804,20093867,646012,658893,636260,3163568,8023613,2261314,1673251,1066316,14087993,10488554,2439552,37032403,34592851,30653970,3363733,2136160,25154077,36605271,36529440,0.487,0.635,0.702,0.581,0.786,0.756
2000,41,Paraná,69.83,2.3,20.3,23.53,52.39,92.97,80.79,5.5,10.11,1.48,1.56,9.53,2.2,10.25,3.39,12.28,68.93,73.62,69.34,16.53,14.63,23.79,14.54,11.75,6.87,95.38,101.53,77.24,34.57,16.54,85.05,90.36,44.95,30.89,9.86,9.67,93.77,72.46,27.71,11.1,39.2,53.26,65.86,82.03,94.15,88.66,20.28,2.56,2.74,9.94,1.41,0.67,74.62,79.55,59.29,66.64,63.85,41.95,36.45,32.99,35.83,26.01,37.6,23.55,7.03,146.41,245.31,390.42,746.67,1318.64,0.6,6.08,10.1,18.9,29.02,41.24,55.03,49.23,2.73,64.64,8.78,18.6,35.36,80.09,22.43,14.72,638.27,87.21,3141.95,193.0,313.47,534.91,2062.75,643.68,39.8,83.9,143.43,0.65,24.92,3.86,19.09,14.76,7.42,0.19,55.21,49.02,31.75,42.04,0.5,8.14,14.65,5.26,41.22,72.07,80.44,90.17,,48.61,10.13,49.42,75.24,68.45,79.67,12.89,33.39,32.96,18.61,11.12,11.29,0.6,42.22,3.48,20.34,94.4,89.36,27.53,96.97,97.68,3.54,,41.81,60.8,5.85,35.39,22.6,44.52,0.3,8.42,11.51,13.12,,2.31,2.32,452170,475524,480269,435587,391614,380946,354902,300848,250925,203582,158377,471571,130948,99638,71611,42857,4737420,36051,434103,460922,469411,435459,403987,399034,376265,319110,266097,212406,168078,452840,137889,109796,80248,50820,49573,4826038,4652709,94004,280023,4278683,172991,751380,560901,563672,528117,6515472,564888,1820726,583447,6251440,568781,1255838,542172,4778436,185165,191647,185301,917830,2234098,526423,460888,274578,3034469,2253884,1777374,9563458,7786084,7744980,927881,566633,6250467,9443477,9364056,0.42,0.582,0.65,0.522,0.747,0.704
2000,42,Santa Catarina,73.69,2.23,16.79,19.37,50.52,94.92,86.72,5.29,10.13,1.25,1.32,6.32,1.83,6.78,2.77,7.99,68.3,73.61,71.33,17.0,15.53,21.71,14.7,10.87,6.96,95.62,104.97,68.43,42.75,19.48,86.57,92.36,43.25,39.25,11.14,12.89,95.19,74.93,28.43,11.63,51.73,63.0,73.59,85.34,95.38,90.15,23.96,2.69,3.41,8.54,0.87,0.67,76.36,82.1,54.02,61.15,61.08,41.48,36.68,33.39,35.17,24.42,37.5,21.79,6.13,187.4,304.53,478.65,829.64,1380.13,0.56,3.82,6.54,12.79,20.48,31.4,44.16,45.4,3.27,60.62,10.37,21.47,39.38,78.99,17.51,11.69,693.82,113.37,3149.94,246.37,385.1,621.34,2102.94,697.36,41.06,86.52,151.79,0.56,25.35,4.01,18.21,13.16,6.97,0.32,61.66,47.78,29.24,37.07,0.58,6.86,22.6,6.9,33.81,69.78,79.67,90.37,,49.91,10.91,50.99,78.99,69.68,81.84,10.33,23.01,28.92,14.98,8.8,8.63,0.52,44.8,4.62,14.38,94.39,91.82,20.66,96.78,98.58,2.16,,42.11,48.27,4.62,36.41,18.88,41.83,0.5,6.74,10.0,9.24,,1.55,1.42,242317,267774,272053,241027,220211,222058,217384,182525,149640,116298,85132,258544,67836,50300,36101,22161,2669311,17950,233305,258487,263724,237618,221025,223630,220439,184043,151614,118901,89122,249056,74273,58571,45097,29539,28605,2687049,2678196,57036,163401,2457759,92386,421802,315636,315881,285085,3736465,319694,1014422,327930,3527183,319362,694728,305879,2753009,98151,103857,100055,508202,1249698,283215,258460,155729,1772296,1318563,1138429,5356360,4217931,4370827,522994,320448,3527386,5295642,5268789,0.415,0.593,0.674,0.526,0.812,0.717
2000,43,Rio Grande do Sul,73.22,2.16,16.71,19.44,49.83,93.61,81.4,7.05,10.25,1.44,1.43,6.65,1.92,7.09,2.66,8.21,65.73,72.07,67.37,17.15,16.19,23.55,17.12,11.75,9.08,97.83,106.87,72.59,26.66,21.57,87.79,92.13,43.04,25.18,12.22,9.09,96.65,76.86,29.45,11.34,33.23,47.89,59.94,77.65,95.16,90.34,28.19,3.38,1.73,9.59,1.58,0.95,76.97,83.92,52.63,60.37,62.5,41.9,37.41,32.02,35.24,25.52,36.92,23.4,7.21,162.02,293.3,468.5,878.44,1478.71,0.58,5.01,9.22,15.56,25.99,34.53,49.68,46.63,2.78,62.53,9.19,19.6,37.47,74.78,20.3,13.61,708.12,98.46,3301.88,226.91,368.55,632.87,2213.84,711.88,40.93,83.87,144.55,0.62,27.34,3.71,19.23,13.77,6.66,0.31,59.85,47.58,30.32,41.45,0.44,8.03,17.19,7.57,39.68,70.62,79.74,90.31,,50.61,9.73,45.61,77.07,69.22,82.45,12.26,24.17,34.41,20.12,10.82,11.31,0.55,40.27,6.22,14.94,92.4,90.18,24.11,97.29,97.84,2.97,,42.84,66.77,4.84,37.08,20.2,42.4,0.27,7.45,11.98,10.76,,2.08,2.16,435905,464250,490399,430584,382084,385037,397068,358269,304887,250230,190359,451586,153901,119276,85905,51275,4994719,43704,419639,447830,476039,425617,385613,399452,416749,375372,322803,266468,210557,435517,178496,150460,118850,79381,84236,5193079,5166123,88313,263860,4813950,171370,731608,544331,548824,510216,7264763,576676,1822639,594107,6956395,574700,1245963,548723,5511659,173958,184640,177363,882935,2191219,718723,447751,275859,3552197,2736803,1869814,10187798,8317984,8440480,907285,578565,6954630,10075940,10022778,0.419,0.554,0.664,0.505,0.804,0.72
2000,50,Mato Grosso do Sul,70.09,2.42,25.53,29.94,55.39,92.84,80.65,5.02,9.52,2.25,2.31,11.19,3.46,12.08,5.23,14.44,58.72,65.05,66.43,17.68,17.49,24.01,23.6,17.46,9.56,95.76,109.44,55.36,30.09,15.56,85.28,90.63,31.84,27.25,8.79,6.78,94.2,72.24,25.94,9.69,34.51,49.2,62.27,79.07,93.41,88.05,34.91,5.49,3.29,7.95,0.93,0.81,65.8,74.1,39.37,46.61,51.6,37.31,33.41,27.1,29.97,23.54,31.18,21.78,6.78,126.89,209.15,329.25,634.43,1138.72,0.62,7.1,11.47,22.83,33.85,48.36,62.01,52.0,2.71,66.55,8.5,17.75,33.45,81.6,24.48,15.66,576.33,77.96,2996.93,166.92,266.73,452.31,1917.74,582.39,39.76,84.83,141.42,0.69,22.32,4.07,19.13,14.47,7.56,0.15,50.43,43.45,28.86,48.02,0.53,8.02,8.94,3.87,45.57,75.23,82.88,91.48,,47.04,9.99,46.24,71.9,68.39,77.64,13.76,34.39,33.51,18.73,11.92,11.86,0.65,34.43,9.35,26.06,88.74,85.61,35.21,93.76,95.6,9.32,,50.73,65.49,6.59,43.85,30.51,48.66,0.65,11.35,14.56,15.33,,2.82,4.4,103686,110590,110272,97269,85429,80256,75950,63755,51870,41067,31621,109491,26858,20059,14325,8932,1040024,8594,100355,106529,107930,97172,88050,83574,79665,65959,52411,40443,31855,105709,25799,19681,13832,9067,9946,1037977,978271,21384,60802,896084,39318,174203,129784,130729,121792,1441442,130911,412643,133627,1310730,129261,281732,122925,1028820,42931,44544,43392,213572,518686,104317,106528,64673,725297,520202,330895,2078001,1747106,1655781,214118,131489,1310175,2040075,2018872,0.373,0.486,0.613,0.445,0.752,0.687
2000,51,Mato Grosso,69.38,2.5,27.53,30.55,54.83,91.65,79.14,3.65,9.02,2.68,2.53,12.36,3.74,13.4,5.77,16.33,55.52,61.9,61.69,19.09,18.76,27.0,25.39,19.35,11.31,97.83,110.02,61.55,28.2,12.86,82.71,88.18,29.15,25.85,5.85,4.52,92.35,72.16,27.84,11.8,35.99,50.1,63.0,78.38,91.83,86.89,35.13,6.59,6.4,10.23,0.72,0.41,62.42,70.17,37.66,45.76,50.65,35.82,31.33,22.53,26.7,21.56,27.38,20.01,5.09,130.14,219.61,341.62,625.64,1098.05,0.62,7.83,11.39,22.0,30.82,46.92,58.85,52.39,2.55,66.39,8.47,17.91,33.61,84.78,24.75,15.68,582.62,74.15,3052.42,172.54,274.95,457.39,1934.08,595.5,34.27,79.65,140.07,0.68,25.71,3.67,22.09,15.52,7.16,0.85,44.83,41.36,26.35,42.02,0.53,5.97,10.4,4.32,39.77,73.58,82.27,91.22,,46.2,10.56,46.28,69.6,68.19,74.95,12.44,33.67,29.55,17.84,10.63,10.17,0.62,30.28,8.21,27.93,74.09,70.92,38.56,87.61,89.47,15.82,,50.24,64.01,8.17,44.08,28.72,51.54,0.54,11.06,13.62,14.58,,2.25,10.53,129855,139526,138844,126882,112339,105343,96018,79256,61567,47679,36157,136535,28335,20294,13565,7810,1287187,7182,124510,133818,133416,123802,110631,101485,90040,72454,55256,41474,31511,131637,24425,17249,11331,6716,7411,1217166,1157341,28150,75633,1053557,48866,219079,163176,164687,151635,1706580,163841,522944,165827,1544631,162060,359103,155446,1184353,53864,55620,54423,266817,649737,91350,133611,80126,826314,569460,516627,2504353,1987726,1974982,266560,163420,1545002,2433024,2380428,0.358,0.464,0.601,0.426,0.74,0.689
2000,52,Goiás,71.4,2.23,24.44,28.22,51.49,91.16,77.18,4.67,9.04,2.39,2.1,11.93,3.33,12.86,5.19,15.59,51.77,58.65,59.84,20.08,20.48,27.66,28.15,20.88,12.51,106.64,118.91,71.22,34.21,13.15,86.99,91.32,30.54,30.63,7.34,4.9,95.42,78.1,31.84,10.75,43.0,56.13,69.61,83.26,94.59,90.35,41.8,8.54,9.53,12.55,0.76,0.54,63.38,72.35,36.83,45.05,50.64,37.25,33.42,21.09,25.05,21.88,25.35,20.97,4.8,135.67,220.59,341.62,628.57,1106.18,0.6,6.11,9.73,20.97,31.22,46.38,59.94,50.93,2.9,65.28,9.03,18.73,34.72,81.58,22.55,14.45,571.49,82.87,2910.47,175.27,277.1,456.76,1865.46,577.47,38.67,85.39,144.03,0.65,23.51,3.64,14.93,14.99,8.69,0.46,46.17,42.9,26.52,47.38,0.65,5.46,11.84,2.45,45.77,76.38,83.75,91.9,,47.64,10.59,45.76,71.3,67.9,76.31,13.04,37.59,30.74,18.54,11.32,11.33,0.63,33.27,7.1,30.12,87.24,86.07,30.12,91.08,97.25,6.7,,48.69,57.0,5.41,43.08,28.64,50.24,0.46,9.44,13.39,14.19,,2.2,2.75,246181,252690,260633,249699,220783,205312,184163,152114,123061,98359,75465,248159,61916,45253,31511,19469,2492438,17670,236464,244518,260205,254376,229265,214677,192110,157682,125570,98293,75900,238733,62991,46853,32101,20321,20731,2510790,2386040,52101,139959,2193980,92726,401222,299112,302171,289916,3536348,307195,1024913,318086,3229288,319419,717718,308204,2511471,100003,101721,98138,481157,1189574,233885,244493,153524,1791011,1276445,606583,5003228,4396645,4029208,491995,305826,3231387,4938226,4887133,0.373,0.477,0.615,0.439,0.773,0.686
