id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte
id716,Jornal,EXTRA,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id717,Jornal,O PEQUENO,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id718,Jornal,O QUARTO PODER,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id719,Jornal,A TARDE,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id720,Jornal,CORREIO DE NOTICIAS,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id721,Jornal,O ESTADO DO MARANHAO,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id722,Jornal,CAZUMBÁ,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id723,Jornal,JORNAL DO LAR,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id725,Jornal,AQUI MA,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id726,Jornal,O DEBATE,SÃO LUÍS,n/d,MA,Maranhão,Nordeste,Brasil,Secom/PR
id678,Jornal,A VOZ DO POVO,SÃO LUÍS DE MONTES BELOS,n/d,GO,Goiás,Centro-Oeste,Brasil,Secom/PR
id2703,Jornal,A NOTICIA,SÃO LUIZ GONZAGA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id2704,Jornal,MISSIONEIRO,SÃO LUIZ GONZAGA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Secom/PR
id5321,Jornal,A NOTÍCIA,SÃO LUIZ GONZAGA,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id5610,Jornal,O TEMPO,SÃO MANUEL,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP
id5611,Jornal,O DEBATE,SÃO MANUEL,n/d,SP,São Paulo,Sudeste,Brasil,Adjori-SP
id5322,Jornal,JORNAL L'ATTUALITÁ,SÃO MARCOS,n/d,RS,Rio Grande do Sul,Sul,Brasil,Adjori-Rs
id484,Jornal,TRIBUNA DE CRICARE,SÃO MATEUS,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id485,Jornal,JORNAL DO NORTE,SÃO MATEUS,n/d,ES,Espírito Santo,Sudeste,Brasil,Secom/PR
id5637,Jornal,TRIBUNA DE CRICARÉ,SÃO MATEUS,n/d,ES,Espírito Santo,Sudeste,Brasil,Central de Diários
id2336,Jornal,FOLHA DO VALE,SÃO MIGUEL DO GUAPORÉ,n/d,RO,Rondônia,Norte,Brasil,Secom/PR
id2337,Jornal,FOLHA DO GUAPORE,SÃO MIGUEL DO GUAPORÉ,n/d,RO,Rondônia,Norte,Brasil,Secom/PR
id1785,Jornal,INTEGRAÇAO,SÃO MIGUEL DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1786,Jornal,IMPACTO REGIONAL,SÃO MIGUEL DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id1787,Jornal,VOZ D'OESTE,SÃO MIGUEL DO IGUAÇU,n/d,PR,Paraná,Sul,Brasil,Secom/PR
id2865,Online,FOLHA DO OESTE,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id2866,Online,SISTEMA 103,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id2867,Online,PORTAL SÃO MIGUEL,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id2868,Online,O REGIONAL,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3157,Jornal,REGIONAL,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3158,Jornal,FOLHA DO OESTE,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3159,Jornal,GAZETA CATARINENSE,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3160,Jornal,IMAGEM,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id3161,Jornal,O LÍDER - SÃO MIGUEL DO OESTE,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Secom/PR
id5496,Jornal,JORNAL IMAGEM,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id5497,Jornal,JORNAL O LIDER SÃO MIGUEL,SÃO MIGUEL DO OESTE,n/d,SC,Santa Catarina,Sul,Brasil,Adjori-Sc
id3384,Online,MEGA BRASIL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3385,Online,PANORAMA BRASIL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3386,Online,HORA DO POVO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3387,Online,COSMOPOLITAN,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3388,Online,FOX SPORTS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3389,Online,FLEX FM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3390,Online,A REDE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3391,Online,SUPER SURF,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3392,Online,ZAP,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3393,Online,ALLTV,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3394,Online,ADORO VIAGEM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3395,Online,MUNDO ESTRANHO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3396,Online,REVISTA VEGETARIANOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3397,Online,BRIGHTROLL - REDE DE CONTEÚDO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3398,Online,OFICINA DA MODA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3399,Online,CLAUDIA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3400,Online,DIGESTIVO CULTURAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3401,Online,CARTA MAIOR,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3402,Online,JALOPNIK,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3403,Online,WETRANSFER,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3404,Online,OLHAR DIGITAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3405,Online,INOVA!BR,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3406,Online,DECORAR MAIS POR MENOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3407,Online,SIMPLEADS - REDE DE VÍDEO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3408,Online,RH CENTRAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3409,Online,EL HOMBRE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3410,Online,AREAH,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3411,Online,E-PLAYER PERFORM GROUP,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3412,Online,MAP LINK,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3413,Online,PORTAL DE ARTESANATO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3414,Online,MERCADO LIVRE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3415,Online,MSN,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3416,Online,SPOTIFY INTERNACIONAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3417,Online,CASA E JARDIM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3418,Online,PINIWEB,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3419,Online,WARNER MUSIC,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3420,Online,FOX PLAY,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3421,Online,INFRAESTRUTURA URBANA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3422,Online,WEBZODES,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3423,Online,DIARIO DE SAO PAULO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3424,Online,OBSERVATORIO DO DIREITO A COMUNICAÇAO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3425,Online,METROPOLITANA FM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3426,Online,EBIT,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3427,Online,CAZAMBA - REDE DE VÍDEO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3428,Online,REVISTA HOTELARIA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3429,Online,HOTWORDS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3430,Online,REVISTA HOSP,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3431,Online,BLOG DO MARCOS GUTERMAN,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3432,Online,O CARRETEIRO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3433,Online,EQUIPE DE OBRA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3434,Online,CRIA SAUDE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3435,Online,FLATOUT BRASIL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3436,Online,VENDO AUTOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3437,Online,ALLRECIPES,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3438,Online,QUATRO RODAS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3439,Online,CAPRICHO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3440,Online,R7,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3441,Online,FLAVOR WAY BLOG,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3442,Online,DECOLAR.COM INTERNATIONAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3443,Online,JOGOS DE MENINAS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3444,Online,BLOG M DE MÃE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3445,Online,TAO FEMININO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3446,Online,VEJA COMER & BEBER,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3447,Online,PORTAL SUPER SPEED,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3448,Online,AUTO E TÉCNICA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3449,Online,DISNEY,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3450,Online,BOA FORMA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3451,Online,JEZEBEL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3452,Online,FACEBOOK,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3453,Online,BEEYO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3454,Online,DRAUZIO VARELLA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3455,Online,TEM USADOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3456,Online,GUIA DE MOTEIS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3457,Online,EUREKA ONLINE ADS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3458,Online,SÃO PAULO SÃO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3459,Online,DIÁRIO DO TURISMO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3460,Online,BRASIL ECONOMICO DIGITAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3462,Online,JORNAL DA TARDE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3463,Online,SUBMARINO.COM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3464,Online,MINHA CASA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3465,Online,PETISCOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3466,Online,FINANÇAS FEMININAS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3467,Online,HISTORIA VIVA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3468,Online,SOCIAL THEATER,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3469,Online,FITMEDIA - MOBILE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3470,Online,BLOG DEPOIS DOS QUINZE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3471,Online,ESTADAO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3472,Online,RADAR INDUSTRIAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3473,Online,VIDA SIMPLES,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3474,Online,PORTAL SUA FRANQUIA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3475,Online,QUAL VIAGEM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3476,Online,GALILEU,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3477,Online,VOGUE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3478,Online,JC CONCURSOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3479,Online,BLOG DO FRED,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3480,Online,EMAGRECENDO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3481,Online,ICARROS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3482,Online,TELE SÍNTESE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3483,Online,MEDIA KIT,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3484,Online,VOCE RH,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3485,Online,DINHEIRO VIVO (GUIA FINANCEIRO),SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3486,Online,RUNNERS WORLD,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3487,Online,CRN,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3488,Online,BLOG DO LUIZ ZANIN,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3489,Online,CRIATIVA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3490,Online,WEBVENTURE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3491,Online,RADIO MIX FM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3492,Online,TEADS.TV,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3493,Online,MEDIA KIT WIFI (METRÔ RJ),SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3494,Online,VEJA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3495,Online,MARKETUP,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3496,Online,DECOLAR.COM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3497,Online,GLAMURAMA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3498,Online,REVISTA AUDIO & VIDEO - DESIGN E AUTOMAÇÃO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3499,Online,CONTIGO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3500,Online,PROXXIMA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3501,Online,VE INTERACTIVE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3502,Online,PIB,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3503,Online,CLIMATEMPO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3504,Online,HOME&HEALTH ONLINE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3505,Online,PAPOLOG,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3506,Online,REVISTA GLAMOUR,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3507,Online,HUFFPOST BRASIL (EX - BRASIL POST),SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3508,Online,ARQUITETURA E CONSTRUÇÃO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3509,Online,IMOVELWEB,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3511,Online,SHOPTIME.COM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3512,Online,PENSAMENTO VERDE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3513,Online,MOTO.COM.BR,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3514,Online,TELA VIVA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3515,Online,MEDIA KIT - WIFI ONIBUS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3516,Online,REVISTA NT - NEGOCIOS EM TRANSPORTE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3517,Online,PARTNERSALES,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3518,Online,OFICINA BRASIL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3519,Online,RODOVIA BRASIL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3520,Online,JORNAL DO TEMPO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3521,Online,CARTA CAPITAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3522,Online,BRASIL PROFISSÕES,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3523,Online,BLOG RODRIGO MATOS (EX BLOG DO VINICIUS),SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3524,Online,ADTZ - FACEBOOK,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3525,Online,BARAO DE ITARARE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3526,Online,REVISTA MOTO ADVENTURE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3527,Online,DCM (DIÁRIO DO CENTRO DO MUNDO),SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3528,Online,EL PAIS INTERNACIONAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3529,Online,RECLAME AQUI,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3530,Online,ISTOE DINHEIRO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3531,Online,IFRUIT / IWM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3532,Online,E! ONLINE BRASIL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3533,Online,CONVERSA AFIADA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3534,Online,GESTAO E NEGOCIOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3535,Online,KEKANTO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3536,Online,OUTBRAIN,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3537,Online,FOLHA DO CONDOMÍNIO ONLINE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3538,Online,BLOG VAMBORA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3539,Online,WEBTECHMEDIA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3540,Online,CONSUMIDOR MODERNO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3541,Online,BOINGO INTERNATIONAL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3542,Online,WEBMOTORS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3543,Online,YAHOO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3544,Online,CULTURA E MERCADO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3545,Online,TV GAZETA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3546,Online,O 4º PODER,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3547,Online,EDITORA CARBONO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3548,Online,IMASTERS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3549,Online,SAUDE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3550,Online,SMART TV - SMARTCLIP,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3552,Online,WOMEN'S HEALTH,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3553,Online,MEDIAFED,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3554,Online,PREFEITOS E GOVERNANTES,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3555,Online,SENTIR BEM,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3556,Online,ULTIMA INSTANCIA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3557,Online,BLOG DESIGN & TENDÊNCIA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3558,Online,SUCCESSFUL FARMING,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3559,Online,TI INSIDE,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3560,Online,PORTAL INFORMATION MANAGEMENT,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3561,Online,REVISTA FULLPOWER,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3562,Online,MENTE CEREBRO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3563,Online,PORTAL EVENTOS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3564,Online,BLOG SÃO PAULO IN,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3565,Online,REDE BOM DIA,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3566,Online,RAÇA BRASIL,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3567,Online,PANROTAS,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3568,Online,REVISTA ENSINO SUPERIOR,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3569,Online,DESTAK,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
id3570,Online,BONDFARO,SÃO PAULO,RM São Paulo,SP,São Paulo,Sudeste,Brasil,Secom/PR
