id,meio,nome,cidade,regiao_metropolitana,uf,estado,regiao,pais,fonte,jornalismo,Duplicata,Fechamento
id2039,Jornal,BOA SEMENTE,CASIMIRO DE ABREU,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1853,Online,BOLSA DE BEBE,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1888,Online,BOMNEGOCIO.COM,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2160,Jornal,BRASIL DE FATO - RJ,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1850,Online,BRASIL ENERGIA (GTD - RENOVÁVEIS - EFICIÊNCIA - CONSUMO),RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1860,Online,BRASIL ENERGIA PETRÓLEO E GÁS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2189,Jornal,BRASIL EVANGELICO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,Não,,
id2028,Jornal,CACHOEIRAS,CACHOEIRAS DE MACACU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1825,Online,CÂMARA DE CULTURA,MANGARATIBA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2185,Jornal,CAMINHO DAS VARGENS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10176,Televisão,CAMPANHA NACIONAL DE ESCOLAS DA COMUNIDADE,VASSOURAS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id7034,Rádio,CAMPOS DIFUSORA LTDA,CAMPOS DOS GOYTACAZES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id1836,Online,CANAL BRASIL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10136,Televisão,CANAL E TRANSMISSOES INTERTV LTDA,NOVA FRIBURGO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id1834,Online,CANAL ENERGIA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1896,Online,CANAL TBS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2045,Jornal,CAPITAL MERCADO & NEGOCIOS,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1818,Online,CAPITAL MERCADO & NEGOCIOS ONLINE,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2233,Jornal,CARTAZ POST (EDIÇAO CARTAZES),TRÊS RIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1861,Online,CARTOLA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1972,Online,CARZ,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1851,Online,CBN,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10127,Rádio,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUSKOW DA FONSECA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10126,Rádio,CENTRO NORTE FM STEREO LTDA,CORDEIRO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id2012,Jornal,CENTRO SUL,BARRA DO PIRAÍ,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1844,Online,CHC - CIÊNCIA HOJE DAS CRIANÇAS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1955,Online,CHONGAS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1981,Online,CIDADE INTERNET (POPULIS),RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1876,Online,CIÊNCIA HOJE - CH ONLINE,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1884,Online,CINEMA 10,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1879,Online,CLASSIFICADOS DO RIO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10177,Televisão,CLUB TV BARAO DE VASSOURAS,VASSOURAS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10226,Televisão,CLUBE DE TELEVISAO DE BARAO DE JUPARANA,VALENÇA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10157,Televisão,CLUBE DE TELEVISAO DE NATIVIDADE,NATIVIDADE,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10207,Televisão,CLUBE DE TELEVISAO DE RIO DAS FLORES,RIO DAS FLORES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id1933,Online,CLUBE DO HARDWARE,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10161,Televisão,CLUBE VALE DA SERRA,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id1953,Online,CNN.COM (US - DOMESTIC),RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1969,Online,COMUNICAÇAO 360° - NOS DA COMUNICAÇAO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1973,Online,COMUNIQUE-SE,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10208,Televisão,CONSORCIO INTERMUNICIPAL DE TV DO VL DOPARAIBA DO E RJ,RESENDE,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id1842,Online,CONVERGENCIA DIGITAL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2161,Jornal,CORPORATIVO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2226,Jornal,CORREIO DA BR,SILVA JARDIM,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2000,Jornal,CORREIO DA CIDADANIA,ARARUAMA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2110,Jornal,CORREIO DA LAVOURA,NOVA IGUAÇU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2099,Jornal,CORREIO DE ICARAI,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1942,Online,CORREIO DO BRASIL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2150,Jornal,CORREIO DO BRASIL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2227,Jornal,CORREIO DO INTERIOR,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2101,Jornal,CORREIO ESPÍRITA,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,Não,,
id2096,Jornal,CORREIO SOCIAL,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1865,Online,DASARTES,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2046,Jornal,DC NEWS,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10178,Televisão,DEPARTAMENTO DE SERVICO DE TELEVISAO,NATIVIDADE,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id1868,Online,DERMATOLOGIA.NET,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2175,Jornal,DESTAK RJ,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2176,Jornal,DIARIO COMERCIAL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id5842,Jornal,DIÁRIO COMERCIAL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,ANJ,,,
id2073,Jornal,DIARIO DA COSTA DO SOL,MACAÉ,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2123,Jornal,DIARIO DE PETROPOLIS,PETRÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1917,Online,DIARIO DE PETROPOLIS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2050,Jornal,DIARIO DEMOCRATICO,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id5843,Jornal,DIÁRIO DO ACIONISTA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,ANJ,,,
id2188,Jornal,DIÁRIO DO POSTO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1912,Online,DIARIO DO RIO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1990,Online,DIARIO DO VALE,VOLTA REDONDA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2243,Jornal,DIARIO DO VALE,VOLTA REDONDA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id5844,Jornal,DIÁRIO LANCE!,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,ANJ,,,
id2154,Jornal,DIARIO MERCANTIL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,Sim
id1961,Online,ECO 21,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id4933,Online,ECODEBATE,MANGARATIBA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas da Notícia,,,
id1900,Online,ECODEBATE,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1923,Online,ELA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10144,Televisão,ELETROBRAS TERMONUCLEAR S.A. - ELETRONUCLEAR,ANGRA DOS REIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id1870,Online,EMAIS MKT,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id7160,Rádio,EMISSORA CONTINENTAL DE CAMPOS LTDA,CAMPOS DOS GOYTACAZES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10125,Rádio,EMPREENDIMENTO DE RADIODIFUSAO REGIAO DOS LAGOS LTDA,CABO FRIO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10124,Rádio,EMPREENDIMENTOS DE RADIODIFUSAO EMBALO LTDA,ITAOCARA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10142,Televisão,EMPREENDIMENTOS RADIODIFUSAO CABO FRIO S/A,CABO FRIO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10123,Rádio,EMPRESA DE RADIODIFUSAO CONQUISTA LTDA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10188,Rádio,EMPRESA FLUMINENSE DE COMUNICACAO LTDA,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id7023,Rádio,EMPRESA ITAPERUNENSE DE COMUNICACOES LTDA,CAMPOS DOS GOYTACAZES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10121,Rádio,EMPRESA SF DE RADIODIFUSAO LTDA,VOLTA REDONDA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id2075,Jornal,ENFOQUE,MAGÉ,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2079,Jornal,ENTER,MARICÁ,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2232,Jornal,ENTRE RIOS JORNAL,TRÊS RIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1890,Online,ESPORTE INTERATIVO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1993,Jornal,ESPORTE TOTAL E NOTICIAS,ANGRA DOS REIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2029,Jornal,ESTADO EM NOTICIAS,CACHOEIRAS DE MACACU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1891,Online,ESTRELA GUIA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2023,Jornal,EXATO (EX INTERPRESS),CABO FRIO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2118,Jornal,EXPRESSÃO DO POVO,PARATY,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2195,Jornal,EXPRESSO DA INFORMAÇAO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2070,Jornal,EXPRESSO REGIONAL,MACAÉ,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id5839,Jornal,EXTRA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,ANJ,,,
id1941,Online,EXTRA ONLINE,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id4941,Jornal,FALA ROÇA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Atlas da Notícia,,,
id1823,Online,FALANDO DE VIAGEM,ITATIAIA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1921,Online,FEMINICE,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1980,Online,FÉRIAS BRASIL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1895,Online,FILME B,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1855,Online,FINANCEONE,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1978,Online,FM ODIA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10120,Rádio,FM SUDOESTE RADIODIFUSORA LTDA,PIRAÍ,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id2011,Jornal,FOCO LAGOS,ARRAIAL DO CABO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2225,Jornal,FOCO POPULAR,SEROPÉDICA,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1989,Online,FOCO REGIONAL,VOLTA REDONDA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2240,Jornal,FOCO REGIONAL,VOLTA REDONDA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2140,Jornal,FOLHA DA CIDADE,RESENDE,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2203,Jornal,FOLHA DA CIDADE,SÃO FIDÉLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1817,Online,FOLHA DA MANHA,CAMPOS DOS GOYTACAZES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2032,Jornal,FOLHA DA MANHÃ,CAMPOS DOS GOYTACAZES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id5845,Jornal,FOLHA DA MANHÃ,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,ANJ,,,
id2191,Jornal,FOLHA DA RUA LARGA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2142,Jornal,FOLHA DA TERRA,RIO BONITO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1984,Online,FOLHA DE ALCÂNTARA,SÃO GONÇALO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2205,Jornal,FOLHA DE ALCÂNTARA,SÃO GONÇALO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2100,Jornal,FOLHA DE NITEROI,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1988,Online,FOLHA DE TERESOPOLIS,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2230,Jornal,FOLHA DE TERESOPOLIS,TERESÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2117,Jornal,FOLHA DEMOCRATICA,PARAÍBA DO SUL,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1907,Online,FOLHA DIRIGIDA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2182,Jornal,FOLHA DIRIGIDA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2015,Jornal,FOLHA DO INTERIOR,BARRA MANSA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2066,Jornal,FOLHA DO NOROESTE,ITAPERUNA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2022,Jornal,FOLHA DOS LAGOS,CABO FRIO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2043,Jornal,FOLHA DOS MUNICIPIOS,CORDEIRO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2207,Jornal,FOLHA FLUMINENSE,SÃO GONÇALO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2155,Jornal,FOLHA MILITAR,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2219,Jornal,FOLHA POPULAR,SAPUCAIA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2115,Jornal,FOLHA REGIONAL,PARAÍBA DO SUL,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2134,Jornal,FOLHA SUL FLUMINENSE,PORTO REAL,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2172,Jornal,FOLHA UNIVERSAL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,Não,,
id2129,Jornal,FOLHA VALE DO CAFE,PIRAÍ,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2197,Jornal,FOLHA ZONA SUL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2216,Jornal,FREE NEWS,SÃO PEDRO DA ALDEIA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1913,Online,FUNCEX,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id10118,Televisão,FUNDACAO AGRIPINO LIMA,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10119,Rádio,FUNDACAO AGRIPINO LIMA,DUQUE DE CAXIAS,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10117,Rádio,FUNDACAO CIDADES HISTORICAS,PETRÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10179,Televisão,FUNDACAO CIDADES HISTORICAS,PETRÓPOLIS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10116,Rádio,FUNDACAO CRISTA ESPIRITA CULTURAL PAULO DE TARSO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,Não,,
id7011,Rádio,FUNDACAO CULTURAL DE CAMPOS,CAMPOS DOS GOYTACAZES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10114,Rádio,FUNDACAO CULTURAL DE RADIODIFUSAO EDUC DA REG DOS LAGOS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10148,Televisão,FUNDACAO CULTURAL DE RADIODIFUSAO EDUC DA REG DOS LAGOS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10158,Televisão,FUNDACAO CULTURAL DE RADIODIFUSAO EDUCATIVA COSTA DOURADA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10168,Rádio,FUNDACAO CULTURAL DE RADIODIFUSAO EDUCATIVA COSTA DOURADA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10113,Rádio,FUNDACAO CULTURAL E DE RAD. CATEDRAL SAO SEBASTIAO DO RJ,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id7004,Rádio,FUNDAÇÃO CULTURAL E SOCIAL DÍDIMO RIBEIRO GOMES,CAMPOS DOS GOYTACAZES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10111,Rádio,FUNDACAO DE ARMACAO DOS BUZIOS,ARMAÇÃO DOS BÚZIOS,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10110,Rádio,FUNDACAO DE IRMAOS BENEFICENTES CRISTAOS,NOVA IGUAÇU,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,Não,,
id10209,Televisão,FUNDACAO ECOLOGICA NATUREZA E VIDA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10221,Rádio,FUNDACAO ECOLOGICA NATUREZA E VIDA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10109,Rádio,FUNDACAO EDUCACIONAL E CULTURAL SANTO INACIO DE LOYOLA,ITAPERUNA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10108,Televisão,FUNDACAO EDUCATIVA DE RADIODIFUSAO FUTURA,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id6983,Televisão,FUNDACAO EDUCATIVA E CULTURAL CAMPISTA,CAMPOS DOS GOYTACAZES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10106,Rádio,FUNDACAO EVANGELICA DE COMUNICACAO - FUNEC,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,Não,,
id10105,Rádio,FUNDACAO GENEBRA SOLDANI AFONSO DE COMUNICACAO SOCIAL,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,Não,,
id10104,Rádio,FUNDACAO RADIO EDUCATIVA SAO SEBASTIAO,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10103,Rádio,FUNDACAO RADIO POPULAR FLUMINENSE,CONCEIÇÃO DE MACABU,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10102,Rádio,FUNDACAO TROPICAL DE RADIODIFUSAO EDUCATIVA,PATY DO ALFERES,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10100,Rádio,FUNDACAO UNIVERSO,SÃO GONÇALO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10101,Televisão,FUNDACAO UNIVERSO,SÃO GONÇALO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10099,Televisão,FUNDACAO VENEZA DE RADIO E TV EDUCATIVA,SÃO GONÇALO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id10098,Televisão,FUNDACAO VILA REAL,NITERÓI,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,MCTIC,,,
id1931,Online,G1,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2041,Jornal,GAZETA DE CORDEIRO,CORDEIRO,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2068,Jornal,GAZETA DE ITAPERUNA E REGIAO,ITAPERUNA,n/d,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id1954,Online,GAZETA DE NOTICIAS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
id2187,Jornal,GAZETA DE NOTICIAS,RIO DE JANEIRO,RM Rio de Janeiro,RJ,Rio de Janeiro,Sudeste,Brasil,Secom/PR,,,
